timestamp,-1min,sma7,sma25,sma50,ema7,ema25,ema50,close
1682184600,27733.67,27712.931667350324,27661.865977747737,27615.318546118728,27726.932802347503,27690.06795494836,27660.88032282518,27744.63
1682184660,27744.63,27715.590000585995,27664.652938637828,27617.642975196355,27728.08460176063,27693.258112260024,27663.65129055753,27731.54
1682184720,27731.54,27717.18142907371,27667.136021092316,27619.82471569243,27727.74595132047,27695.832872855404,27666.124965437622,27726.73
1682184780,27726.73,27717.372653491748,27669.191380248623,27621.798621378584,27725.439463490355,27697.578036481915,27668.179672675364,27718.52
1682184840,27718.52,27720.377988707212,27671.96012503868,27624.13084895101,27728.682097617766,27700.71895675253,27670.933803158685,27738.41
1682184900,27738.41,27721.90113317761,27674.323320037136,27626.26903197199,27729.271573213322,27703.051344694642,27673.29090891717,27731.04
1682184960,27731.04,27721.19097129509,27676.027587235654,27628.08225133255,27726.186179909993,27704.118933564285,27675.002245822383,27716.93
1682185020,27716.93,27720.927975395793,27677.760483746228,27629.907606305904,27724.477134932495,27705.29055405934,27676.74137343719,27719.35
1682185080,27719.35,27719.669693196392,27679.13486439638,27631.55185417979,27721.387851199368,27705.815896054773,27678.1287705573,27712.12
1682185140,27712.12,27716.645451311193,27679.909469820523,27632.890817096195,27715.665888399526,27705.25313481979,27678.927642300154,27698.5
1682185200,27698.5,27715.51467255245,27681.062291027698,27634.40760075427,27713.931916299643,27705.5205859875,27680.09636220995,27708.73
1682185260,27708.73,27713.394005044953,27681.84659938659,27635.732848739186,27710.616437224733,27705.14746398846,27680.90317153505,27700.67
1682185320,27700.67,27710.58771860996,27682.322735411126,27636.8931917644,27706.39982791855,27704.270735989347,27681.406968729752,27693.75
1682185380,27693.75,27710.275187379968,27683.365825994682,27638.323327929113,27706.899870938912,27704.588371682472,27682.465518975645,27708.4
1682185440,27708.4,27711.250160611402,27684.715192954893,27639.898861370533,27709.449903204186,27705.550804629973,27683.823733917776,27717.1
1682185500,27717.1,27710.870137666912,27685.670185236693,27641.272684143125,27709.234927403137,27705.784588889204,27684.794960038646,27708.59
1682185560,27708.59,27709.058689428784,27686.170977827223,27642.411030460262,27706.473695552355,27705.20038974388,27685.320255723404,27698.19
1682185620,27698.19,27707.12030522467,27686.543738714136,27643.47260985106,27703.727771664267,27704.453436686657,27685.719069224444,27695.49
1682185680,27695.49,27705.010261621148,27686.775989165573,27644.45015765404,27700.883328748198,27703.522403095376,27685.979105725448,27692.35
1682185740,27692.35,27702.738795675272,27686.86934959895,27645.34335450096,27697.93999656115,27702.41375670342,27686.101885893077,27689.11
1682185800,27689.11,27702.153253435947,27687.340175614994,27646.40928741094,27698.11499742086,27702.123467726233,27686.593576642368,27698.64
1682185860,27698.64,27702.262788659387,27687.963368590394,27647.53950166272,27699.316248065643,27702.1847394396,27687.233828538745,27702.92
1682185920,27702.92,27701.992390279476,27688.459633846778,27648.596111629464,27699.57968604923,27702.04514409809,27687.748972517616,27700.37
1682185980,27700.37,27702.68347738241,27689.194448492904,27649.760789396874,27701.392264536924,27702.4132099367,27688.497248105163,27706.83
1682186040,27706.83,27704.13440918492,27690.14027055319,27651.02237360894,27704.25419840269,27703.215270710803,27689.45186582653,27712.84
1682186100,27712.84,27705.643779301365,27691.12265973106,27652.29592613676,27706.865648802017,27704.09871142536,27690.441988735292,27714.7
1682186160,27714.7,27707.47609654403,27692.216553341816,27653.619407614027,27709.766736601512,27705.20419516187,27691.54112643195,27718.47
1682186220,27718.47,27706.04093989488,27692.425091208144,27654.495619461744,27706.682552451137,27704.606180149418,27691.772062650307,27697.43
1682186280,27697.43,27703.44080562418,27692.241687559817,27655.16250707251,27701.97191433835,27703.31647398408,27691.617864115,27687.84
1682186340,27687.84,27700.409261963585,27691.840820057423,27655.70365693106,27697.033935753763,27701.693668292995,27691.249320424216,27682.22
1682186400,27682.22,27697.76508168307,27691.44318725513,27656.22758379243,27693.250451815322,27700.171078424304,27690.88268040758,27681.9
1682186460,27681.9,27694.940070014058,27690.905059764926,27656.66283211658,27689.435338861495,27698.464841622434,27690.377085097476,27677.99
1682186520,27677.99,27692.315774297767,27690.33165737433,27657.06097547425,27686.21900414612,27696.78062303609,27689.835630779926,27676.57
1682186580,27676.57,27690.703520826657,27689.959591079354,27657.540355964768,27684.921753109593,27695.5690366487,27689.490311925812,27681.03
1682186640,27681.03,27689.43444642285,27689.634007436176,27658.025948845476,27684.146314832193,27694.511418444956,27689.1895153797,27681.82
1682186700,27681.82,27687.17666836244,27688.99384713873,27658.338029868566,27681.517236124146,27692.905155487653,27688.579338305986,27673.63
1682186760,27673.63,27683.502858596377,27687.892493253177,27658.400469271197,27676.50292709311,27690.48629737322,27687.515834843005,27661.46
1682186820,27661.46,27679.39245022547,27686.565993523047,27658.32705988577,27671.059695319833,27687.735812959894,27686.230115829552,27654.73
1682186880,27654.73,27675.169243050408,27685.09655378212,27658.157118688057,27665.752271489877,27684.81998119375,27684.802660306825,27649.83
1682186940,27649.83,27671.55220832892,27683.686691630835,27657.990976314297,27661.776703617405,27682.12998264038,27683.43196774577,27649.85
1682187000,27649.85,27666.167607139072,27681.693623965602,27657.508356788014,27654.797527713054,27678.41690705266,27681.487969010643,27633.86
1682187060,27633.86,27662.682234690634,27680.09667900698,27657.193589652255,27651.54064578479,27675.597914202455,27679.93040159846,27641.77
1682187120,27641.77,27661.017629734826,27678.9340118467,27657.070317859212,27651.412984338593,27673.708074648417,27678.79705251617,27651.03
1682187180,27651.03,27659.74653977271,27677.861451372835,27656.971311502028,27651.589738253944,27672.047453521616,27677.750893593966,27652.12
1682187240,27652.12,27659.11989123375,27676.96139331792,27656.939085271988,27652.53230369046,27670.76380325072,27676.872819335378,27655.36
1682187300,27655.36,27656.545621057503,27675.526937585204,27656.62230356655,27649.674227767842,27668.48197223143,27675.46996367517,27641.1
1682187360,27641.1,27653.35196090643,27673.87346008179,27656.173657495216,27645.803170825882,27665.84412821363,27673.85114157026,27634.19
1682187420,27634.19,27648.65168077694,27671.736521678522,27655.45918434531,27639.464878119412,27662.352272197197,27671.756979155736,27620.45
1682187480,27620.45,27644.064297808807,27669.528660811382,27654.680800658403,27633.73365858956,27658.82825125895,27669.59160742414,27616.54
1682187540,27616.54,27638.86654097898,27667.05471437893,27653.740784645233,27627.220243942167,27654.893770392875,27667.163701250647,27607.68
1682187600,27607.68,27635.568463696265,27665.003725803774,27652.981568952328,27624.360182956625,27651.885018824196,27665.148654142777,27615.78
1682187660,27615.78,27632.704397453937,27663.024376771624,27652.23233757328,27622.15013721747,27649.087709683874,27663.202432411686,27615.52
1682187720,27615.52,27629.71376924623,27660.974201700763,27651.423090821816,27619.555102913106,27646.217116631273,27661.185474277892,27611.77
1682187780,27611.77,27627.2089450682,27659.022433632734,27650.638229005377,27617.71132718483,27643.598876890403,27659.26369097288,27612.18
1682187840,27612.18,27623.8819529156,27656.818336287426,27649.703864425268,27614.26349538862,27640.546655591137,27657.09335015042,27603.92
1682187900,27603.92,27620.178816784795,27654.464002835928,27648.668987136763,27610.187621541467,27637.270759007202,27654.774395242555,27597.96
1682187960,27597.96,27617.490414386964,27652.33984272249,27647.722807394028,27607.9807161561,27634.508392929725,27652.67971307618,27601.36
1682188020,27601.36,27616.260355188828,27650.60144901359,27646.945951246144,27608.205537117075,27632.536978088978,27650.962077269272,27608.88
1682188080,27608.88,27615.52601873328,27649.022191053045,27646.229432221222,27608.934152837806,27630.88951823598,27649.399642866556,27611.12
1682188140,27611.12,27613.738016057097,27647.181703410923,27645.365043576796,27607.45311462835,27628.744939910135,27647.580441185517,27603.01
1682188200,27603.01,27612.97401376323,27645.630035274484,27644.62554270526,27607.687335971263,27627.179175301666,27646.043561139024,27608.39
1682188260,27608.39,27610.25344036848,27643.562033863505,27643.611631851156,27604.24800197845,27624.62154643231,27643.999892074753,27593.93
1682188320,27593.93,27608.545806030124,27641.751552508966,27642.70539921413,27602.76100148384,27622.59681209136,27642.207739444373,27598.3
1682188380,27598.3,27605.417833740103,27639.547490408608,27641.584291229843,27598.733251112877,27619.83167269972,27640.029004564203,27586.65
1682188440,27586.65,27602.32242892009,27637.315590792263,27640.427605405246,27594.987438334658,27617.056159415126,27637.821984777373,27583.75
1682188500,27583.75,27600.190653360078,27635.318967160572,27639.367053297137,27593.09057875099,27614.774916383198,27635.844652041007,27587.4
1682188560,27587.4,27598.38770288007,27633.40900847415,27638.331112231197,27591.710434063243,27612.682230507566,27633.951528431557,27587.57
1682188620,27587.57,27593.910888182912,27630.75464813519,27636.905489986577,27585.54532554743,27609.17205893006,27631.327939081304,27567.05
1682188680,27567.05,27588.61076129964,27627.796862209783,27635.303580186846,27578.361494160574,27605.14420824313,27628.405666960472,27556.81
1682188740,27556.81,27582.20779539969,27624.436587721393,27633.47330858311,27569.718620620428,27600.42465376289,27625.087405511047,27543.79
1682188800,27543.79,27578.903824628305,27621.822324212535,27631.98544241145,27567.05896546532,27597.24429578113,27622.498879804727,27559.08
1682188860,27559.08,27577.028992538548,27619.580631244033,27630.66133356322,27566.73922409899,27594.82396533643,27620.274610008466,27565.78
1682188920,27565.78,27576.32485074733,27617.681405994274,27629.490106891957,27568.079418074245,27593.075968002857,27618.385409615974,27572.1
1682188980,27572.1,27576.06701492628,27615.954949754505,27628.390704754114,27569.689563555683,27591.648585848794,27616.66519747417,27574.52
1682189040,27574.52,27577.01744136538,27614.625551764322,27627.47729065903,27572.94717266676,27590.961771552727,27615.334013259493,27582.72
1682189100,27582.72,27578.689235456044,27613.589329693747,27626.70214484585,27576.890379500073,27590.789327587136,27614.290326465005,27588.72
1682189160,27588.72,27582.283630390895,27613.199756505997,27626.245101948934,27583.630284625055,27591.793994695818,27613.88090189775,27603.85
1682189220,27603.85,27585.98882604934,27613.000566245755,27625.884599909954,27589.777713468793,27593.05753356537,27613.6589057449,27608.22
1682189280,27608.22,27589.03613661372,27612.773343595924,27625.51330791176,27594.163285101597,27594.154646368035,27613.410321205884,27607.32
1682189340,27607.32,27591.94097424033,27612.637209852088,27625.190441753526,27597.964963826198,27595.32505818588,27613.251877237024,27609.37
1682189400,27609.37,27592.88797792028,27612.074521458006,27624.658032918454,27598.11622286965,27595.57466909466,27612.676117345374,27598.57
1682189460,27598.57,27593.422552503096,27611.456740599686,27624.09747226008,27597.744667152238,27595.655848395072,27612.046857841633,27596.63
1682189520,27596.63,27596.086473574083,27611.4812709757,27623.856922814877,27601.326000364177,27596.918475441602,27612.04776537725,27612.07
1682189580,27612.07,27598.166977349214,27611.44802013667,27623.59278435858,27603.65700027313,27597.97474656148,27611.99295104873,27610.65
1682189640,27610.65,27599.990266299323,27611.427299331208,27623.33952867141,27605.47525020485,27598.971304518287,27611.951266693883,27610.93
1682189700,27610.93,27599.94165682799,27610.956207357962,27622.865738097982,27604.018937653636,27599.023511863037,27611.468864078437,27599.65
1682189760,27599.65,27600.27284870971,27610.608359063644,27622.453623336023,27603.579203240228,27599.27247248896,27611.107732153796,27602.26
1682189820,27602.26,27604.403870322607,27611.3516247011,27622.5883508693,27609.981902430172,27601.57382075904,27611.81684069678,27629.19
1682189880,27629.19,27607.297603133662,27611.883959713057,27622.629783851913,27613.65142682263,27603.34968070065,27612.32049400279,27624.66
1682189940,27624.66,27608.213659828853,27611.957001324532,27622.45138817487,27613.666070116975,27604.146628339062,27612.374984434053,27613.71
1682190000,27613.71,27609.445994139016,27612.152321271547,27622.339160411375,27614.45955258773,27605.123041543753,27612.550083083697,27616.84
1682190060,27616.84,27611.24085211916,27612.54662842069,27622.33257720315,27616.347164440795,27606.42203834808,27612.92106021767,27622.01
1682190120,27622.01,27613.023587530708,27612.99356328386,27622.360325659087,27618.190373330595,27607.75265078284,27613.34454805227,27623.72
1682190180,27623.72,27614.970217883463,27613.539820752507,27622.446119145905,27620.30527999795,27609.206293030315,27613.866330481596,27626.65
1682190240,27626.65,27614.51447247154,27613.469427922406,27622.232796762986,27618.17395999846,27609.404270489522,27613.784513599967,27611.78
1682190300,27611.78,27612.96526211846,27613.07745080551,27621.861540827722,27614.547969998846,27608.963172759555,27613.38786600781,27603.67
1682190360,27603.67,27611.478796101535,27612.65675277329,27621.475510011165,27611.550977499133,27608.47062100882,27612.963243811428,27602.56
1682190420,27602.56,27613.140396658455,27613.074882662357,27621.508199810945,27614.44073312435,27609.596727085063,27613.361155818824,27623.11
1682190480,27623.11,27616.47462570725,27614.01108735586,27621.807635814723,27619.95054984326,27611.664671155442,27614.26777715926,27636.48
1682190540,27636.48,27622.456822034786,27615.784643861625,27622.53848309843,27629.550412382443,27615.255850297326,27615.996491780465,27658.35
1682190600,27658.35,27626.910133172674,27617.29845810716,27623.16031343646,27635.570309286835,27618.20770796676,27617.472315632214,27653.63
1682190660,27653.63,27631.844399862293,27619.06451978287,27623.92610716773,27642.040231965126,27621.534038123165,27619.19693070546,27661.45
1682190720,27661.45,27635.345199881966,27620.555938991554,27624.574585024373,27645.617673973844,27624.212189036767,27620.65391381505,27656.35
1682190780,27656.35,27636.613028470256,27621.50250143189,27624.967493323886,27645.268255480383,27625.751251418555,27621.578074057597,27644.22
1682190840,27644.22,27637.798310117363,27622.438801374617,27625.366343457405,27645.178691610286,27627.225001309434,27622.493051545534,27644.91
1682190900,27644.91,27639.079980100596,27623.41204931963,27625.794416588255,27645.576518707716,27628.728462747174,27623.445088739827,27646.77
1682190960,27646.77,27641.168554371943,27624.623567346847,27626.35252825649,27647.607389030785,27630.64935022816,27624.631555848067,27653.7
1682191020,27653.7,27640.218760890235,27625.019424652975,27626.515877691363,27644.33554177309,27630.9470925183,27625.019337971673,27634.52
1682191080,27634.52,27640.507509334486,27625.70824766686,27626.830360137537,27643.811656329817,27631.815777709202,27625.694658051212,27642.24
1682191140,27642.24,27641.72500800099,27626.641117760184,27627.27435293479,27645.116242247364,27633.13994865465,27626.609769500184,27649.03
1682191200,27649.03,27643.84143542942,27627.837073049777,27627.859665876094,27647.972181685524,27634.93995260429,27627.78350402959,27656.54
1682191260,27656.54,27646.198373225216,27629.13719012779,27628.50927255857,27651.06413626414,27636.89380240396,27629.06022936176,27660.34
1682191320,27660.34,27646.582891335904,27629.92730252268,27628.9168871074,27650.520602198103,27637.816586834422,27629.837867426006,27648.89
1682191380,27648.89,27645.431049716488,27630.271010421777,27629.108949365254,27647.52045164858,27637.870695539466,27630.17834321322,27638.52
1682191440,27638.52,27644.226614042705,27630.540170004908,27629.26677037795,27644.890338736433,27637.80371895951,27630.445859165644,27637
1682191500,27637,27642.801383465176,27630.68856320471,27629.36643497039,27642.230254052323,27637.530355962626,27630.595041159148,27634.25
1682191560,27634.25,27640.596900113007,27630.55582067652,27629.326506270983,27638.51519053924,27636.748790119345,27630.468568956825,27627.37
1682191620,27627.37,27639.708771525435,27630.708787849457,27629.42757614556,27637.481392904432,27636.566575494784,27630.6219584095,27634.38
1682191680,27634.38,27639.95037559323,27631.136436335477,27629.66702462265,27638.461044678326,27636.938377379804,27631.04462670717,27641.4
1682191740,27641.4,27638.958893365627,27631.211378882057,27629.733884130193,27637.098283508745,27636.636194504434,27631.12170016964,27633.01
1682191800,27633.01,27637.087622884817,27630.997323726773,27629.65640644759,27634.288712631558,27635.80725646563,27630.915358986513,27625.86
1682191860,27625.86,27634.335105329843,27630.4702307777,27629.41967831864,27630.171534473666,27634.423621352886,27630.40181549684,27617.82
1682191920,27617.82,27633.068661711295,27630.27022154659,27629.340684752267,27628.99615085525,27633.734881248816,27630.208410967552,27625.47
1682191980,27625.47,27633.828852895396,27630.59501268473,27629.521671057217,27631.34461314144,27634.0929673066,27630.529257596278,27638.39
1682192040,27638.39,27633.069016767484,27630.511612177343,27629.501437636074,27630.635959856078,27633.663508283014,27630.45007102387,27628.51
1682192100,27628.51,27633.056300086413,27630.610347690246,27629.57100888335,27631.221969892056,27633.61093072278,27630.549283924895,27632.98
1682192160,27632.98,27633.3168286455,27630.781133782635,27629.677188705682,27632.136477419044,27633.70855143641,27630.719115927837,27634.88
1682192220,27634.88,27633.631567410426,27630.970688431327,27629.79404493157,27632.982358064284,27633.84789363361,27630.907385891453,27635.52
1682192280,27635.52,27634.844200637508,27631.416660894076,27630.040564032937,27635.266768548212,27634.484209507944,27631.34709624865,27642.12
1682192340,27642.12,27636.63645768929,27632.055594458314,27630.387552752276,27638.297576411158,27635.47696262272,27631.976229729094,27647.39
1682192400,27647.39,27636.74553516225,27632.26937067998,27630.527801697226,27638.07318230837,27635.62488857482,27632.188926602463,27637.4
1682192460,27637.4,27638.77903013907,27633.017795852782,27630.936845663284,27641.299886731274,27636.80605099214,27632.925831441582,27650.98
1682192520,27650.98,27640.029168690635,27633.598284018673,27631.26870875002,27642.857415048456,27637.630970146598,27633.49854393407,27647.53
1682192580,27647.53,27642.12500173483,27634.442352657923,27631.73733457502,27645.81806128634,27638.943972443016,27634.329973583714,27654.7
1682192640,27654.7,27643.980001486994,27635.269058551607,27632.204787883522,27648.141045964756,27640.18751302432,27635.14487658043,27655.11
1682192700,27655.11,27644.37571556028,27635.72829620954,27632.495692125853,27647.793284473566,27640.69231971476,27635.59997945963,27646.75
1682192760,27646.75,27643.77347048024,27635.905564361165,27632.648978283334,27645.884963355176,27640.65137204439,27635.778803794543,27640.16
1682192820,27640.16,27645.017260411634,27636.568541786717,27633.04559871767,27647.533722516382,27641.561266502515,27636.433752665347,27652.48
1682192880,27652.48,27646.86050892426,27637.42260011525,27633.543086743313,27650.130291887286,27642.819630617705,27637.27635060004,27657.92
1682192940,27657.92,27648.367579077934,27638.222096110643,27634.020425008446,27651.950218915466,27643.941966724033,27638.065905478474,27657.41
1682193000,27657.41,27649.59363920966,27638.971212266217,27634.479016508278,27653.200164186597,27644.94258466834,27638.806458204806,27656.95
1682193060,27656.95,27650.721690751136,27639.711963775568,27634.939236178114,27654.27262313995,27645.907770463084,27639.539146118343,27657.49
1682193120,27657.49,27652.607163500972,27640.680285224546,27635.51885145455,27656.68446735496,27647.293326581304,27640.49525803527,27663.92
