timestamp,-1min,sma7,sma25,sma50,ema7,ema25,ema50,close
1681920240,29273.05,29281.879976909644,29311.8248103473,29353.198668481895,29284.012264533165,29286.114406856967,29314.159107540985,29272.85
1681920300,29272.85,29284.857123065412,29311.460617933408,29352.18909511226,29288.689198399872,29287.391760175662,29313.710515088398,29302.72
1681920360,29302.72,29288.13039119892,29311.312993216074,29351.300713210014,29293.459398799907,29288.959317085224,29313.477553712382,29307.77
1681920420,29307.77,29291.216049599076,29311.249673487433,29350.469298945813,29297.52704909993,29290.557061924825,29313.3305908217,29309.73
1681920480,29309.73,29294.835185370634,29311.46168654794,29349.790912966895,29302.282786824948,29292.556518699836,29313.45684216203,29316.55
1681920540,29316.55,29297.804444603396,29311.628019086023,29349.107494707558,29305.61709011871,29294.330632646004,29313.54167188117,29315.62
1681920600,29315.62,29299.3509525172,29311.50809832258,29348.297944813403,29306.370317589033,29295.430583980928,29313.349057297593,29308.63
1681920660,29308.63,29301.0051021576,29311.48497438968,29347.55058591713,29307.510238191775,29296.622846751627,29313.254192305532,29310.93
1681920720,29310.93,29304.091516135086,29311.929975414096,29347.05177419879,29311.28517864383,29298.621858539966,29313.621086724925,29322.61
1681920780,29322.61,29307.467013830075,29312.56157639753,29346.665138714812,29315.393883982873,29300.860177113816,29314.17398528473,29327.72
1681920840,29327.72,29310.36744042578,29313.169913341626,29346.28723594052,29318.487912987155,29302.930163489676,29314.707162332386,29327.77
1681920900,29327.77,29316.132091793526,29314.671916807958,29346.37589122171,29326.545934740367,29306.606304759698,29316.119430476214,29350.72
1681920960,29350.72,29322.147507251593,29316.41464013564,29346.613173397276,29334.469451055276,29310.57812747049,29317.77121751636,29358.24
1681921020,29358.24,29327.013577644222,29318.006454530216,29346.80510992933,29339.904588291458,29314.08827151122,29319.278620751014,29356.21
1681921080,29356.21,29329.74306655219,29319.130996349006,29346.791407730747,29341.458441218594,29316.55225062574,29320.33122385882,29346.12
1681921140,29346.12,29333.548342759022,29320.620956495044,29346.98317957613,29345.188830913947,29319.615923654528,29321.744901354552,29356.38
1681921200,29356.38,29334.95286522202,29321.531318235244,29346.911115984603,29344.73662318546,29321.44392952726,29322.59333659555,29343.38
1681921260,29343.38,29336.279598761732,29322.439665505834,29346.85769366491,29344.6124673891,29323.19747340978,29323.44222535651,29344.24
1681921320,29344.24,29337.072513224342,29323.215278885596,29346.757139791614,29343.916850541824,29324.63074468595,29324.163314558213,29341.83
1681921380,29341.83,29336.51072562087,29323.612267730176,29346.48479699578,29341.22263790637,29325.285302787033,29324.515341438284,29333.14
1681921440,29333.14,29336.203479103602,29324.04217702097,29346.242301055867,29339.506978429778,29325.9833564188,29324.901406479916,29334.36
1681921500,29334.36,29335.60583923166,29324.36128994013,29345.95785503475,29337.635233822333,29326.447713617355,29325.180567010113,29332.02
1681921560,29332.02,29336.63214791285,29325.098438342524,29345.89449793406,29338.923925366747,29327.704812569867,29325.871133009718,29342.79
1681921620,29342.79,29337.486126782438,29325.798900808823,29345.82880797538,29339.84544402506,29328.851365449107,29326.5275591662,29342.61
1681921680,29342.61,29337.683822956376,29326.32174477647,29345.689631815872,29339.601583018793,29329.62202964533,29327.0115764538,29338.87
1681921740,29338.87,29337.351848248327,29326.683274985407,29345.483039179555,29338.541187264094,29330.063411980303,29327.338965612475,29335.36
1681921800,29335.36,29338.44158421285,29327.41514398599,29345.472978395963,29340.15089044807,29331.21084182797,29328.03077088257,29344.98
1681921860,29344.98,29338.545643611014,29327.88533822655,29345.34691882804,29339.90566783605,29331.82308476428,29328.46760339698,29339.17
1681921920,29339.17,29339.193408809446,29328.49312469749,29345.30158045148,29340.699250877038,29332.689001320876,29329.040638557883,29343.08
1681921980,29343.08,29341.698636122386,29329.62259970959,29345.530148842452,29344.70693815778,29334.538308911575,29330.126495869335,29356.73
1681922040,29356.73,29346.014545247763,29331.31409572121,29346.0577458656,29351.507703618336,29337.41305437991,29331.765064658775,29371.91
1681922100,29371.91,29349.925324498086,29332.997131892364,29346.604390948283,29356.97827771375,29340.180511735303,29333.397415064315,29373.39
1681922160,29373.39,29354.651706712644,29334.99764661667,29347.332503129317,29363.48620828531,29343.475087755665,29335.343006630417,29383.01
1681922220,29383.01,29356.378605753696,29336.267340752,29347.720653066728,29364.299656213985,29345.264696389844,29336.574261272362,29366.74
1681922280,29366.74,29357.091662074596,29337.27144712192,29347.9936400054,29363.567242160487,29346.503565898318,29337.54664318325,29361.37
1681922340,29361.37,29356.74142463537,29337.966189237042,29348.126567205287,29361.335431620366,29347.129445444603,29338.216970901554,29354.64
1681922400,29354.64,29357.63264968746,29338.96674166756,29348.42363586118,29361.746573715274,29348.34871887194,29339.188070081887,29362.98
1681922460,29362.98,29358.00227116068,29339.816872000854,29348.659563143956,29361.364930286458,29349.26189434333,29340.0128516473,29360.22
1681922520,29360.22,29358.146232423438,29340.584597120822,29348.866571881077,29360.776197714844,29350.011748624613,29340.75783785721,29359.01
1681922580,29359.01,29357.835342077236,29341.20001323599,29349.008640443455,29359.574648286132,29350.47007565349,29341.354393235357,29355.97
1681922640,29355.97,29357.891721780492,29341.881212706547,29349.193067634584,29359.2384862146,29351.066992910914,29342.01618173593,29358.23
1681922700,29358.23,29357.06147581185,29342.289164198282,29349.250806281892,29357.44886466095,29351.14491653315,29342.410841275694,29352.08
1681922760,29352.08,29357.82840783873,29343.09479763035,29349.514390156255,29358.694148495713,29352.012999876755,29343.19590632371,29362.43
1681922820,29362.43,29358.91292100462,29343.987805725137,29349.832502353125,29360.375611371786,29353.044307578544,29344.067439409057,29365.42
1681922880,29365.42,29359.70678943253,29344.807093496132,29350.12525230606,29361.39920852884,29353.923206995583,29344.867539824387,29364.47
1681922940,29364.47,29357.74153379931,29344.852809756285,29350.04174725994,29357.536906396632,29353.309883380538,29344.909989243035,29345.95
1681923000,29345.95,29356.042743256552,29344.892697366035,29349.957912314745,29354.615179797474,29352.736046197417,29344.946852409976,29345.85
1681923060,29345.85,29354.9994942199,29345.04658947139,29349.93355406845,29353.146384848107,29352.428658028384,29345.095603295857,29348.74
1681923120,29348.74,29354.046709331342,29345.177925892534,29349.901482987083,29351.94228863608,29352.113376641588,29345.222442382295,29348.33
1681923180,29348.33,29353.367179426867,29345.34240885683,29349.889253327343,29351.279216477058,29351.896193823002,29345.381954445736,29349.29
1681923240,29349.29,29352.704725223033,29345.47791250256,29349.866068260795,29350.64191235779,29351.652640452,29345.513250349824,29348.73
1681923300,29348.73,29352.998335905457,29345.849196002455,29349.96394689558,29351.67143426834,29351.89166810954,29345.875867983166,29354.76
1681923360,29354.76,29353.134287918965,29346.173228162355,29350.043667957667,29352.241075701255,29352.05000133188,29346.192500611272,29353.95
1681923420,29353.95,29352.953675359113,29346.401099035862,29350.080194598515,29352.14830677594,29352.036155075584,29346.415147646127,29351.87
1681923480,29351.87,29352.41600745067,29346.512655074424,29350.062390706546,29351.408730081956,29351.817220069766,29346.52396538549,29349.19
1681923540,29349.19,29351.11657781486,29346.384948871448,29349.927542892416,29349.386547561466,29351.16358775671,29346.398319684096,29343.32
1681923600,29343.32,29349.64135241274,29346.161150916592,29349.74479203457,29347.2374106711,29350.365619467728,29346.17838557884,29340.79
1681923660,29340.79,29348.002587782343,29345.84150487993,29349.513296193876,29344.970558003322,29349.427494893283,29345.864331242417,29338.17
1681923720,29338.17,29346.26650381344,29345.441844684727,29349.24003027,29342.69041850249,29348.38307220918,29345.471612370166,29335.85
1681923780,29335.85,29341.032717554375,29344.009370897336,29348.447829664598,29334.42531387687,29345.402066654628,29344.066058943885,29309.63
1681923840,29309.63,29338.319472189465,29343.13059606144,29347.91967307131,29331.32898540765,29343.60498460427,29343.20229192648,29322.04
1681923900,29322.04,29336.636690448115,29342.466972218986,29347.492079609885,29330.131739055738,29342.292293480863,29342.54886871368,29326.54
1681923960,29326.54,29338.365734669813,29342.717893330228,29347.51703801769,29334.783804291805,29342.788270905414,29342.791658175887,29348.74
1681924020,29348.74,29338.906344002695,29342.695177597016,29347.409697257335,29336.625353218857,29342.73917314346,29342.766495110165,29342.15
1681924080,29342.15,29337.465437716597,29342.14017049313,29347.03790331219,29334.67401491414,29341.668467517044,29342.21957373329,29328.82
1681924140,29328.82,29335.12466089994,29341.297763673403,29346.518745245947,29331.275511185606,29340.084739246504,29341.390570841788,29321.08
1681924200,29321.08,29332.732566485665,29340.381053126468,29345.955970341027,29328.051633389205,29338.41514391985,29340.48819551466,29318.38
1681924260,29318.38,29330.672199844856,29339.49821100141,29345.40305093421,29325.616225041904,29336.868594387553,29339.618462357223,29318.31
1681924320,29318.31,29328.35759986702,29338.497082561353,29344.784389915523,29322.82966878143,29335.14562558851,29338.632248147136,29314.47
1681924380,29314.47,29325.755085600307,29337.3627992589,29344.09150211721,29319.65725158607,29333.222115927856,29337.514905082542,29310.14
1681924440,29310.14,29322.02293051455,29335.853487288543,29343.202272074865,29314.650438689554,29330.63810701033,29336.029222530284,29299.63
1681924500,29299.63,29318.27108329819,29334.249747797,29342.253426633364,29309.927829017164,29327.95517570184,29334.45003733302,29295.76
1681924560,29295.76,29316.968071398445,29333.245757885117,29341.591358100693,29309.73337176287,29326.508623724778,29333.457879006237,29309.15
1681924620,29309.15,29312.028346912954,29331.211527569714,29340.407330938677,29302.89752882215,29323.11488343826,29331.45521708442,29282.39
1681924680,29282.39,29308.26429735396,29329.39026646693,29339.312784319904,29298.593146616615,29320.23527701993,29329.66011053209,29285.68
1681924740,29285.68,29297.565112017677,29325.549455808254,29337.19392863351,29282.287359962458,29313.55333263378,29325.88402776613,29233.37
1681924800,29233.37,29290.154381729437,29322.35507757592,29335.36385006084,29273.138019971844,29308.333076277337,29322.73916393216,29245.69
1681924860,29245.69,29285.770898625233,29319.83967447288,29333.845973059622,29269.721014978884,29304.57437810216,29320.258020248548,29259.47
1681924920,29259.47,29283.82362739306,29317.93168749397,29332.611853598428,29270.325761234162,29302.079425940457,29318.37103906233,29272.14
1681924980,29272.14,29282.04453776548,29316.06921999421,29331.38701652646,29270.586820925622,29299.717162406574,29316.527861059887,29271.37
1681925040,29271.37,29283.113889513268,29315.007651194443,29330.54987619593,29275.32261569422,29298.93353452915,29315.46912141048,29289.53
1681925100,29289.53,29283.710476725657,29313.89894514667,29329.684678672013,29278.314461770664,29298.03787802691,29314.364057825755,29287.29
1681925160,29287.29,29284.58040862199,29312.934987340803,29328.886985098576,29281.185846327997,29297.40419510176,29313.400761440433,29289.8
1681925220,29289.8,29283.938921675992,29311.62118784717,29327.911045396606,29280.911884745998,29296.07233394009,29312.09445707022,29280.09
1681925280,29280.09,29283.82050429371,29310.48074033328,29327.015024488675,29281.4614135595,29295.075231329312,29310.957811694916,29283.11
1681925340,29283.11,29283.244717966038,29309.25311071995,29326.070523998904,29281.043560169623,29293.89944430398,29309.735544569627,29279.79
1681925400,29279.79,29281.661186828034,29307.769386291155,29324.992313518924,29278.822670127218,29292.227179357516,29308.261993802193,29272.16
1681925460,29272.16,29277.401017281172,29305.53221083951,29323.52926724855,29272.07700259541,29289.120473253093,29306.04936659426,29251.84
1681925520,29251.84,29273.203729098146,29303.23172240593,29322.019081903578,29266.06275194656,29285.958898387475,29303.77370515919,29248.02
1681925580,29248.02,29268.950339226983,29300.83965350969,29320.447300265507,29260.40456395992,29282.68744466536,29301.40728534903,29243.43
1681925640,29243.43,29266.997433623128,29299.0172673693,29319.143954260195,29259.12342296994,29280.579179691107,29299.59837219809,29255.28
1681925700,29255.28,29264.49494310554,29297.03577667453,29317.75067517499,29256.712567227452,29278.186935099482,29297.63294583738,29249.48
1681925760,29249.48,29263.828522661894,29295.547545607547,29316.59226167149,29257.49192542059,29276.774863168754,29296.15047737317,29259.83
1681925820,29259.83,29261.15301942448,29293.529643783244,29315.16241643806,29254.393944065443,29274.338335232693,29294.14849786834,29245.1
1681925880,29245.1,29254.981159506697,29290.506458031912,29313.218168109295,29245.282958049083,29270.000770984025,29291.160321481344,29217.95
1681925940,29217.95,29249.422422434312,29287.528999710634,29311.27520474711,29237.979718536815,29265.852250139098,29288.21560299188,29216.07
1681926000,29216.07,29244.30636208655,29284.57223972221,29309.321900652172,29231.887288902613,29261.833615513013,29285.28989307063,29213.61
1681926060,29213.61,29238.39402464561,29281.30615013332,29307.193862639124,29224.64546667696,29257.30179893509,29282.05970118551,29202.92
1681926120,29202.92,29235.580592553382,29278.801904127988,29305.42398538634,29223.15910000772,29254.332429786235,29279.575007021373,29218.7
1681926180,29218.7,29234.949079331473,29276.89622796287,29303.93870567861,29225.159325005792,29252.54993518729,29277.676379295048,29231.16
1681926240,29231.16,29235.100639426975,29275.260778844357,29302.58013156504,29227.871993754343,29251.277632480578,29276.042403636417,29236.01
1681926300,29236.01,29238.267690937406,29274.541147690583,29301.67392893374,29235.221495315756,29251.738583828228,29275.306230944792,29257.27
1681926360,29257.27,29240.922306517776,29273.833501782956,29300.777450355065,29240.628621486816,29252.131769687592,29274.58245718225,29256.85
1681926420,29256.85,29242.659119872376,29273.00336171164,29299.823501347964,29243.741466115112,29252.204710480855,29273.739223567256,29253.08
1681926480,29253.08,29244.22495989061,29272.22802724317,29298.899431321006,29246.211099586333,29252.313578905403,29272.950234407755,29253.62
1681926540,29253.62,29246.427108477666,29271.724506153445,29298.114242694584,29249.56832468975,29252.877149758835,29272.42826443098,29259.64
1681926600,29259.64,29248.37037869514,29271.256725907308,29297.35255784069,29252.18374351731,29253.427369008154,29271.94205798271,29260.03
1681926660,29260.03,29250.710324595835,29270.996456871013,29296.700506683876,29255.325307637984,29254.29834062291,29271.66001649319,29264.75
1681926720,29264.75,29257.627421082147,29272.121798596174,29296.749096550197,29266.27648072849,29257.746929805762,29272.737270748363,29299.13
1681926780,29299.13,29262.294932356126,29272.84892665233,29296.620114619192,29272.282360546367,29260.251012128396,29273.42600522882,29290.3
1681926840,29290.3,29267.879942019536,29273.990569586236,29296.715512326806,29279.559270409776,29263.41554965698,29274.522632474745,29301.39
1681926900,29301.39,29273.99137887389,29275.45734680279,29296.994402080265,29287.334452807332,29267.049738144902,29275.939784142403,29310.66
1681926960,29310.66,29279.698324749046,29276.996652930677,29297.33331403866,29293.9858396055,29270.656681364522,29277.429988685835,29313.94
1681927020,29313.94,29284.809992642044,29278.535986813447,29297.69624775789,29299.35937970412,29274.104628951867,29278.92214599227,29315.48
1681927080,29315.48,29289.419993693184,29280.077747340907,29298.083922802733,29303.78953477809,29277.4104267248,29280.418532423944,29317.08
1681927140,29317.08,29296.58856602273,29282.458637447267,29298.91424434668,29312.74215108357,29282.194240053657,29282.73937428967,29339.6
1681927200,29339.6,29305.060199448057,29285.395891949374,29300.053759459744,29323.529113312678,29287.863144664916,29285.60802627831,29355.89
1681927260,29355.89,29313.36159952691,29288.5068562714,29301.316084270547,29333.43933498451,29293.65597969069,29288.649672306612,29363.17
1681927320,29363.17,29320.484228165926,29291.495382020545,29302.554162585133,29340.884501238383,29299.007058176023,29291.573998882825,29363.22
1681927380,29363.22,29325.867909856508,29294.162366739725,29303.66647933343,29345.205875928787,29303.558053700945,29294.185606769774,29358.17
1681927440,29358.17,29326.61535130558,29295.639872070136,29304.215149746764,29341.67940694659,29305.676664954713,29295.633230033705,29331.1
1681927500,29331.1,29330.021729690496,29297.83267718733,29305.14004675183,29343.874555209943,29309.121536881274,29297.78329944415,29350.46
1681927560,29350.46,29333.85576830614,29300.193770099835,29306.174445816796,29347.120916407457,29312.793726351945,29300.10003279928,29356.86
1681927620,29356.86,29338.277801405264,29302.778419295842,29307.34715690046,29351.543187305593,29316.794978171027,29302.637678571857,29364.81
1681927680,29364.81,29341.083829775944,29304.98408252401,29308.35861376245,29353.137390479194,29319.958441388637,29304.805612745513,29357.92
1681927740,29357.92,29341.78471123652,29306.62431922305,29309.111241487204,29351.350542859396,29321.960868974125,29306.420686755493,29345.99
1681927800,29345.99,29340.868323917017,29307.77414645413,29309.636416657464,29347.355407144547,29322.9923405915,29307.55595394155,29335.37
1681927860,29335.37,29341.144277643154,29309.175180595965,29310.299688324314,29346.21655535841,29324.516006699843,29308.938073394824,29342.8
1681927920,29342.8,29342.36938083699,29310.796973372126,29311.088094557825,29347.092416518808,29326.454775415237,29310.53736463424,29349.72
1681927980,29349.72,29342.120897860277,29311.99029443724,29311.678932666666,29345.476812389108,29327.545177306372,29311.71746798192,29340.63
1681928040,29340.63,29341.409341023096,29312.99628265975,29312.18815401333,29343.39260929183,29328.2832405905,29312.71443002185,29337.14
1681928100,29337.14,29342.29372087694,29314.380431353362,29312.896390933063,29344.44445696887,29329.769145160455,29314.08249158962,29347.6
1681928160,29347.6,29344.00747503738,29315.976814099227,29313.724263114404,29346.905842726657,29331.655364763497,29315.659256625324,29354.29
1681928220,29354.29,29343.3564071749,29316.915741535257,29314.238777852115,29345.041882044992,29332.25495208938,29316.59222695374,29339.45
1681928280,29339.45,29343.1554918642,29317.917111873845,29314.79300229507,29344.268911533745,29333.000725005582,29317.58664942614,29341.95
1681928340,29341.95,29341.478993026456,29318.457227398892,29315.125542249167,29341.05668365031,29332.879130774385,29318.129133762373,29331.42
1681928400,29331.42,29339.737708308392,29318.890538302938,29315.408831404184,29338.115012737733,29332.60304379174,29318.566814791302,29329.29
1681928460,29329.29,29338.27946426434,29319.316116770824,29315.691254776102,29335.9687595533,29332.366655807764,29318.996743623018,29329.53
1681928520,29329.53,29336.44525508372,29319.56107209999,29315.886229680582,29333.336569664974,29331.83383613024,29319.249420343684,29325.44
1681928580,29325.44,29334.668790071762,29319.739029215994,29316.04870508697,29331.00492724873,29331.23200258176,29319.43610974197,29324.01
1681928640,29324.01,29333.257534347224,29319.941068047356,29316.223530985233,29329.45119543655,29330.736463921625,29319.64606622268,29324.79
1681928700,29324.79,29329.813600869045,29319.509425325465,29316.082060365527,29324.37589657741,29329.075966696888,29319.234455782575,29309.15
