timestamp,-1min,sma7,sma25,sma50,ema7,ema25,ema50,price
1681454280,30872.12,30854.383060416727,30827.13377368004,30806.968560175806,30866.828395709446,30840.535762946958,30826.68376120236,30902.29
1681454340,30902.29,30858.968337500053,30829.507622732835,30808.558788972292,30871.741296782082,30844.069935027957,30829.02871174344,30886.48
1681454400,30886.48,30866.65000357147,30832.83691782352,30810.642413192847,30881.990972586562,30849.352247718114,30832.311507361348,30912.74
1681454460,30912.74,30863.140003061264,30833.206641110577,30811.271164928992,30872.013229439923,30848.792844047493,30832.69458550404,30842.08
1681454520,30842.08,30861.92714548108,30834.064375466154,30812.13874163041,30867.672422079944,30849.24339450538,30833.55558215094,30854.65
1681454580,30854.65,30862.446124698068,30835.32420044751,30813.2071667978,30867.144316559956,30850.49851800497,30834.81065736071,30865.56
1681454640,30865.56,30863.98667831263,30836.840432429613,30814.407623461844,30868.665737419968,30852.247093543047,30836.317298248523,30873.23
1681454700,30873.23,30866.778581410825,30838.70801513243,30815.790070992607,30872.381803064975,30854.65347096281,30838.168776748582,30883.53
1681454760,30883.53,30875.893069780705,30842.38289452713,30818.08586957276,30886.931352298732,30860.493973196444,30841.792746287854,30930.58
1681454820,30930.58,30882.689774097747,30845.62637874604,30820.193552181303,30896.06601422405,30865.338282950564,30844.995775845193,30923.47
1681454880,30923.47,30888.371234940925,30848.6997235962,30822.238881137677,30902.664510668037,30869.732261185134,30848.033588557144,30922.46
1681454940,30922.46,30893.451058520794,30851.708934652353,30824.272703514922,30907.98088300103,30873.901318017048,30851.00991841765,30923.93
1681455000,30923.93,30903.582335874966,30856.215377266257,30827.07464944463,30922.07816225077,30880.86044740035,30855.455411813036,30964.37
1681455060,30964.37,30912.24628789283,30860.535962175607,30829.817756455737,30932.616121688076,30887.273489908017,30859.721081938016,30964.23
1681455120,30964.23,30918.252532479568,30864.286123688584,30832.307201326625,30938.034591266056,30892.428606068934,30863.429666960055,30954.29
1681455180,30954.29,30929.512170696773,30869.597478741038,30835.602457300094,30952.79344344954,30900.47794406363,30868.67046433417,30997.07
1681455240,30997.07,30931.537574882947,30872.561179591394,30837.76420815409,30950.517582587156,30903.80194836643,30871.6124069093,30943.69
1681455300,30943.69,30933.79220704253,30875.551532407735,30839.955323991013,30949.718186940365,30907.14949079978,30874.581332128542,30947.32
1681455360,30947.32,30934.03046317931,30877.947871111428,30841.86541751119,30946.153640205273,30909.32722227672,30876.968730868597,30935.46
1681455420,30935.46,30934.527539867984,30880.330356266975,30843.77830916097,30943.992730153954,30911.495128255436,30879.342898285515,30937.51
1681455480,30937.51,30938.64503417256,30883.651142016297,30846.169742977756,30948.832047615462,30915.483964543477,30882.63729443118,30963.35
1681455540,30963.35,30943.782886433622,30887.289496335645,30848.738548118203,30955.276535711597,30920.032121117056,30886.244067198582,30974.61
1681455600,30974.61,30947.549616943106,30890.60391648222,30851.16677715584,30958.9949017837,30923.887342569593,30889.534495935895,30970.15
1681455660,30970.15,30949.201100236944,30893.344159822933,30853.325641612722,30959.023676337772,30926.596777756546,30892.262947075662,30959.11
1681455720,30959.11,30948.896657345955,30895.49319343001,30855.200528780468,30956.03525725333,30928.17164100604,30894.412243268773,30947.07
1681455780,30947.07,30951.048563439388,30898.23186569281,30857.375718204858,30958.016442939996,30930.924591697883,30897.139606277837,30963.96
1681455840,30963.96,30950.520197233764,30900.196591065098,30859.17520384076,30955.349832205,30932.1880846442,30899.108641325765,30947.35
1681455900,30947.35,30945.35302620037,30900.762727422494,30860.27869976395,30945.099874153748,30930.81592428695,30899.706341665933,30914.35
1681455960,30914.35,30942.579736743173,30901.769818325592,30861.59192576867,30940.30990561531,30930.440853187953,30900.73511258099,30925.94
1681456020,30925.94,30939.854060065576,30902.639025592573,30862.830087253296,30936.107429211483,30929.90694140426,30901.627853264086,30923.5
1681456080,30923.5,30937.342051484775,30903.424264568872,30864.01888550823,30932.648071908614,30929.319484373165,30902.437349214517,30922.27
1681456140,30922.27,30933.61604412981,30903.73769398612,30864.963707798066,30927.30105393146,30927.93029326754,30902.78333551983,30911.26
1681456200,30911.26,30930.269466396978,30903.99578622667,30865.868233642104,30923.023290448597,30926.565655323884,30903.073792950425,30910.19
1681456260,30910.19,30924.480971197412,30903.425954777602,30866.345868969263,30914.70496783645,30923.73368183743,30902.551291266096,30889.75
1681456320,30889.75,30923.899403883497,30904.105316586498,30867.427151589876,30916.13122587734,30923.47801400378,30903.25163278507,30920.41
1681456380,30920.41,30923.408060471567,30904.759503923036,30868.48780855808,30917.213419408006,30923.245859080416,30903.92647071507,30920.46
1681456440,30920.46,30924.62405183277,30905.845923766115,30869.756452386915,30920.890064556002,30923.913100689613,30905.024256177225,30931.92
1681456500,30931.92,30925.5477587138,30906.85568681547,30870.983123339178,30923.440048417,30924.465169867333,30906.04644220949,30931.09
1681456560,30931.09,30926.94522175469,30907.99465934285,30872.270060872394,30926.41253631275,30925.30092603139,30907.1948170248,30935.33
1681456620,30935.33,30929.343047218306,30909.424072969137,30873.699259654946,30930.74190223456,30926.7185471059,30908.627569298336,30943.73
1681456680,30943.73,30932.431183329976,30911.08551005037,30875.244474461848,30935.796426675923,30928.5832742516,30910.28766461997,30950.96
1681456740,30950.96,30936.12958571141,30912.97488964835,30876.905984972615,30941.427320006944,30930.87071469378,30912.171285615263,30958.32
1681456800,30958.32,30939.579644895497,30914.867094062418,30878.573465273163,30946.140490005208,30933.13296740964,30914.057901865646,30960.28
1681456860,30960.28,30942.63540991043,30916.71121029992,30880.2213959677,30949.847867503908,30935.274277608896,30915.89759198856,30960.97
1681456920,30960.97,30946.147494208937,30918.731561887922,30881.961368048345,30954.19090062793,30937.73164086975,30917.910235439987,30967.22
1681456980,30967.22,30951.06499503623,30921.205099412404,30883.93354068738,30960.78567547095,30941.026899264387,30920.367481109006,30980.57
1681457040,30980.57,30956.5928528882,30923.947295435908,30886.050069873632,30968.02925660321,30944.775599320976,30923.088756359633,30989.76
1681457100,30989.76,30958.671016761316,30925.83500361847,30887.75186847616,30968.806942452407,30946.80363014244,30924.973118855334,30971.14
1681457160,30971.14,30961.275157223983,30927.877603473735,30889.534831106634,30970.830206839302,30949.1187355161,30927.00946713552,30976.9
1681457220,30976.9,30961.81584904913,30929.364899334785,30891.0453344845,30969.387655129474,30950.344986630247,30928.50164489491,30965.06
1681457280,30965.06,30962.24929918497,30930.78430336139,30892.52142779481,30968.253241347105,30951.460756889453,30929.9270705853,30964.85
1681457340,30964.85,30963.786542158545,30932.473331226935,30894.131199238916,30969.442431010328,30953.11839097488,30931.61659722902,30973.01
1681457400,30973.01,30960.577036135895,30932.827197977855,30895.07497525414,30962.411823257746,30952.210822438352,30931.997122827877,30941.32
1681457460,30941.32,30958.00603097363,30933.21731005874,30896.02507574906,30957.45386744331,30951.469989943093,30932.41213761894,30942.58
1681457520,30942.58,30953.729455120254,30933.011417656387,30896.66597423408,30950.10790058248,30949.669990716702,30932.241857712314,30928.07
1681457580,30928.07,30949.102390103075,30932.544560950133,30897.159454749402,30942.915925436857,30947.49076066157,30931.81433388046,30921.34
1681457640,30921.34,30942.976334374067,30931.491578512127,30897.340665654414,30933.741944077643,30944.316086764527,30930.810634512596,30906.22
1681457700,30906.22,30937.1311437492,30930.314315371645,30897.435052341327,30925.82145805823,30941.065618551867,30929.68315864936,30902.06
1681457760,30902.06,30931.363837499317,30928.97214275678,30897.421551294497,30918.556093543673,30937.657494047882,30928.3920543886,30896.76
1681457820,30896.76,30920.54471785656,30926.03845704651,30896.585720268606,30902.824570157754,30931.347686813428,30925.538640491013,30855.63
1681457880,30855.63,30906.719758162762,30921.94771876465,30895.129405863234,30883.060927618317,30923.072480135474,30921.547713412936,30823.77
1681457940,30823.77,30894.181221282368,30917.827810014063,30893.605817745967,30867.033195713735,30915.06305858659,30917.52427367125,30818.95
1681458000,30818.95,30886.342475384885,30914.687097613503,30892.51990139105,30860.1023967853,30909.235900233776,30914.45704725277,30839.31
1681458060,30839.31,30880.53497890133,30911.927213708965,30891.583303363226,30856.499297588976,30904.347754061946,30911.760300301677,30845.69
1681458120,30845.69,30873.744267629714,30908.77012516061,30890.411637295958,30850.624473191732,30898.859465287947,30908.67166107416,30833
1681458180,30833,30869.13651511118,30906.078920154185,30889.43320455004,30848.3408548938,30894.44642949657,30906.037086130073,30841.49
1681458240,30841.49,30862.51272723815,30902.746563348017,30888.09994045904,30841.94814117035,30888.932857996835,30902.771710203404,30822.77
1681458300,30822.77,30856.85090906127,30899.5519008141,30886.795541649855,30837.181105877764,30883.851868920152,30899.638701960135,30822.88
1681458360,30822.88,30848.973636338233,30895.638224781535,30885.09383081686,30828.313329408324,30877.533263618607,30895.798360706794,30801.71
1681458420,30801.71,30842.11740257563,30891.85189579027,30883.411554200524,30821.47999705624,30871.644551032558,30892.079993620253,30800.98
1681458480,30800.98,30839.097773636255,30889.017019958657,30882.162923116513,30821.35499779218,30867.747277876206,30889.29175857632,30820.98
1681458540,30820.98,30835.189520259646,30885.925939160312,30880.754464654183,30818.951248344136,30863.43902573188,30886.250513141957,30811.74
1681458600,30811.74,30830.901017365413,30882.6957015939,30879.242775361097,30815.5059362581,30858.956792983277,30883.070885175606,30805.17
1681458660,30805.17,30827.980872027496,30879.806273530143,30877.867119853872,30814.244452193576,30855.226270446103,30880.223399482446,30810.46
1681458720,30810.46,30825.243604594998,30876.966822588933,30876.486177456798,30812.88833914518,30851.656557334863,30877.423266169404,30808.82
1681458780,30808.82,30821.134518224284,30873.747349685375,30874.886053907663,30808.786254358885,30847.41220677064,30874.249020437273,30796.48
1681458840,30796.48,30818.231015620815,30870.82985569796,30873.40453282951,30806.792190769163,30843.827421634436,30871.3690588515,30800.81
1681458900,30800.81,30815.223727674984,30867.883861470047,30871.880042172917,30804.38914307687,30840.23915843179,30868.45968399458,30797.18
1681458960,30797.18,30812.287480864274,30864.955307011245,30870.335841329455,30801.959357307653,30836.733838552416,30865.565970896758,30794.67
1681459020,30794.67,30807.099269312235,30861.395894730795,30868.448524502866,30795.46201798074,30832.059697125304,30862.05240341061,30775.97
1681459080,30775.97,30801.352230839057,30857.61485894156,30866.41695401281,30788.314013485553,30827.04510503874,30858.319760139606,30766.87
1681459140,30766.87,30796.429055004905,30853.9858645839,30864.426414932554,30782.958010114166,30822.41778926653,30854.734279349817,30766.89
1681459200,30766.89,30793.807761432778,30850.949630000545,30862.6994866339,30781.738507585625,30819.00719009218,30851.728229179233,30778.08
1681459260,30778.08,30794.06379551381,30848.735644800523,30861.357496901226,30785.203880689216,30817.206637008167,30849.527122152595,30795.6
1681459320,30795.6,30795.736110440408,30847.0170190085,30860.245746963203,30790.34541051691,30816.326895699844,30847.811156577984,30805.77
1681459380,30805.77,30796.542380377494,30845.19153824816,30859.068432023934,30793.104057887685,30815.177134492165,30845.990326908257,30801.38
1681459440,30801.38,30797.24918318071,30843.443476718236,30857.916863383456,30795.200543415765,30814.124277992763,30844.24521604911,30801.49
1681459500,30801.49,30798.012157012035,30841.809337649505,30856.81032611579,30797.047907561824,30813.237025839477,30842.611678164827,30802.59
1681459560,30802.59,30796.290420296027,30839.575364143522,30855.393319593473,30794.27593067137,30811.138793082595,30840.39004372699,30785.96
1681459620,30785.96,30794.824645968027,30837.43354957778,30854.006053201603,30792.214448003528,30809.207347460862,30838.258277306322,30786.03
1681459680,30786.03,30792.021125115454,30834.944207594668,30852.42993213757,30787.960836002643,30806.591397656182,30835.785403686466,30775.2
1681459740,30775.2,30787.506678670386,30831.963239290882,30850.589733494817,30781.07562700198,30803.039751682627,30832.829897659547,30760.42
1681459800,30760.42,30783.16715314605,30828.969909719246,30848.720538824917,30775.089220251488,30799.508232322423,30829.861274221916,30757.13
1681459860,30757.13,30782.59041698233,30826.976313330477,30847.328728048415,30776.09941518862,30797.940675989932,30827.871812487723,30779.13
1681459920,30779.13,30783.641785984855,30825.495260797255,30846.181153487447,30779.56206139146,30797.326008606095,30826.384682586242,30789.95
1681459980,30789.95,30784.285816558444,30824.001450365366,30845.020530417696,30781.709046043594,30796.620161790244,30824.885283269134,30788.15
1681460040,30788.15,30784.183557050095,30822.38419235075,30843.791519809343,30782.174284532695,30795.616303190996,30823.26507608211,30783.57
1681460100,30783.57,30784.275906042934,30820.882024656716,30842.61228941316,30782.838213399522,30794.78658756092,30821.757818196536,30784.83
1681460160,30784.83,30782.517919465372,30818.925543670444,30841.199443624893,30780.121160049643,30793.031465440847,30819.805354737844,30771.97
1681460220,30771.97,30783.35678811317,30817.704121923627,30840.14325475239,30782.18837003723,30792.674429637707,30818.573380042242,30788.39
1681460280,30788.39,30787.544389811286,30817.502757046685,30839.59378965734,30789.808777527924,30794.212550434808,30818.341874942547,30812.67
1681460340,30812.67,30790.228048409677,30817.05584676481,30838.928513864194,30793.939083145942,30795.144661939823,30817.870821023233,30806.33
1681460400,30806.33,30789.075470065436,30815.660012894223,30837.793143586907,30790.994312359457,30794.145841790603,30816.47039666938,30782.16
1681460460,30782.16,30785.214688627515,30813.515612378455,30836.27828071517,30783.758234269593,30791.676930883634,30814.336263466663,30762.05
1681460520,30762.05,30781.395447395014,30811.314187883316,30834.72231510087,30777.438675702193,30789.12332081566,30812.14582176209,30758.48
1681460580,30758.48,30779.82181205287,30809.676820367986,30833.43546879885,30775.674006776644,30787.681526906763,30810.507946398873,30770.38
1681460640,30770.38,30777.670124616747,30807.880147553267,30832.061959422874,30772.94550508248,30785.91833252932,30808.713909285194,30764.76
1681460700,30764.76,30773.850106814352,30805.60214165114,30830.439320234414,30767.44162881186,30783.226922334758,30806.447873626956,30750.93
1681460760,30750.93,30767.211520126588,30802.473255985096,30828.378133829727,30757.426221608897,30778.931005232087,30803.347172700407,30727.38
1681460820,30727.38,30762.305588679934,30799.689125745692,30826.467971153135,30751.287166206672,30775.38785098346,30800.583362006273,30732.87
1681460880,30732.87,30757.5405045828,30796.859560715864,30824.517611730073,30745.702874655002,30771.81570860012,30797.774210555046,30728.95
1681460940,30728.95,30752.184718213826,30793.78717828723,30822.428259495475,30739.28965599125,30767.833731015497,30794.72620229799,30720.05
1681461000,30720.05,30748.222615611852,30791.013691155742,30820.468694305564,30735.57974199344,30764.49652093738,30791.970272796105,30724.45
1681461060,30724.45,30745.395099095873,30788.510343509515,30818.627920419454,30733.79230649508,30761.722173172966,30789.478497392338,30728.43
1681461120,30728.43,30743.532942082176,30786.264329769132,30816.902562011066,30733.434229871313,30759.46354446735,30787.238556318127,30732.36
1681461180,30732.36,30743.179664641862,30784.45615657837,30815.385710770846,30735.340672403483,30758.04788720063,30785.42763254095,30741.06
1681461240,30741.06,30745.122569693023,30783.349110315237,30814.213596555426,30740.70050430261,30757.950357415964,30784.304195970715,30756.78
1681461300,30756.78,30748.633631165452,30782.803145902628,30813.323324624318,30747.950378226957,30758.85417607628,30783.731482403233,30769.7
1681461360,30769.7,30749.887398141815,30781.787420066525,30812.20505813183,30750.315283670217,30758.743085608872,30782.69926740703,30757.41
1681461420,30757.41,30750.6106269787,30780.713923263862,30811.05995696919,30751.47396275266,30758.451309792807,30781.61106084205,30754.95
1681461480,30754.95,30750.61625169603,30779.51136633331,30809.851757829805,30751.267972064496,30757.851209039512,30780.396901593344,30750.65
1681461540,30750.65,30749.123930025165,30777.937711679977,30808.458122673208,30748.49347904837,30756.49111603647,30778.819376040665,30740.17
1681461600,30740.17,30747.113368593,30776.22220321278,30806.989960219744,30745.13260928628,30754.841799418282,30777.102929921424,30735.05
1681461660,30735.05,30743.835744508284,30774.140115084272,30805.333561015348,30739.891956964708,30752.48243023226,30775.02712874804,30724.17
1681461720,30724.17,30741.196352435676,30772.1889104809,30803.734089795045,30736.25896772353,30750.396089445163,30773.0793982089,30725.36
1681461780,30725.36,30739.542587802007,30770.486154061662,30802.251807999146,30734.59922579265,30748.797928718614,30771.375108083063,30729.62
1681461840,30729.62,30737.36078954458,30768.6375078992,30800.692171839164,30732.016919344485,30746.91116497103,30769.52784894255,30724.27
1681461900,30724.27,30734.943533895355,30766.709607583227,30799.08712840238,30729.122689508364,30744.87492151172,30767.602835258527,30720.44
1681461960,30720.44,30732.058743338876,30764.6312232799,30797.40038583433,30725.529517131272,30742.557619856976,30765.53017505231,30714.75
1681462020,30714.75,30729.77606571904,30762.689174348703,30795.773978117642,30723.167137848453,30740.520879867978,30763.59095250124,30716.08
1681462080,30716.08,30724.030913473463,30759.764007374757,30793.64969855529,30714.76535338634,30736.600812185825,30760.68777789335,30689.56
1681462140,30689.56,30720.73506869154,30757.411847079766,30791.79590458418,30711.314015039752,30733.85921124846,30758.345512093605,30700.96
1681462200,30700.96,30718.434344592748,30755.300573196575,30790.052586492497,30709.643011279815,30731.61081038319,30756.23902142327,30704.63
1681462260,30704.63,30717.16086679378,30753.46935026871,30788.44193476265,30709.612258459863,30729.911517276792,30754.406902936083,30709.52
1681462320,30709.52,30717.809314394668,30752.19857625796,30787.107096067397,30712.634193844897,30729.279862101655,30753.12427929153,30721.7
1681462380,30721.7,30720.65941233829,30751.621033207644,30786.12015414605,30718.915645383673,30729.932180401527,30752.521758535,30737.76
1681462440,30737.76,30723.320924861393,30751.12779187934,30785.18355106313,30724.009234037752,30730.652012678333,30752.00286604343,30739.29
1681462500,30739.29,30726.28936416691,30750.846680204166,30784.361880041874,30729.031925528318,30731.686473241538,30751.692949728,30744.1
1681462560,30744.1,30729.220883571637,30750.685212996003,30783.610842441038,30733.47644414624,30732.849821453725,30751.501461503376,30746.81
1681462620,30746.81,30731.980757347123,30750.599404476165,30782.909425592217,30737.24233310968,30734.056758264975,30751.385325758147,30748.54
1681462680,30748.54,30735.59207772611,30750.86582829712,30782.396437080373,30742.24674983226,30735.84162301382,30751.615705140182,30757.26
1681462740,30757.26,30738.421780908095,30751.047195165236,30781.856508338762,30745.53506237419,30737.34611355122,30751.764108860178,30755.4
1681462800,30755.4,30740.81152649265,30751.211307358626,30781.322378171986,30747.93879678064,30738.71564327805,30751.896888904877,30755.15
1681462860,30755.15,30742.438451279417,30751.25085506428,30780.739930608546,30749.00409758548,30739.752901487434,30751.908775614487,30752.2
1681462920,30752.2,30743.76152966807,30751.268820861707,30780.159131996377,30749.67807318911,30740.671909065328,30751.900588335488,30751.7
1681462980,30751.7,30745.654168286917,30751.49846802724,30779.69614935645,30751.51105489183,30741.92868529107,30752.10095742037,30757.01
1681463040,30757.01,30747.527858531645,30751.78932930615,30779.27762636932,30753.325791168874,30743.22417103791,30752.362488501924,30758.77
1681463100,30758.77,30748.688164455696,30751.943756133904,30778.80507384193,30753.90684337666,30744.180004035,30752.491410521456,30755.65
1681463160,30755.65,30749.444140962027,30752.02520588855,30778.30857236509,30753.92513253249,30744.933849878456,30752.54978657944,30753.98
1681463220,30753.98,30749.366406538877,30751.900197653005,30777.720400917788,30752.66884939937,30745.238938349343,30752.406657693973,30748.9
1681463280,30748.9,30748.75263417618,30751.62698974688,30777.067392899433,30750.76913704953,30745.2259430917,30752.118945627542,30745.07
1681463340,30745.07,30748.20511500815,30751.35871015701,30776.42444504144,30749.306852787147,30745.20240900772,30751.83663403431,30744.92
1681463400,30744.92,30747.714384292696,30751.095161750727,30775.791356140613,30748.17263959036,30745.16914677636,30751.559511131003,30744.77
1681463460,30744.77,30747.228043679457,30750.8237552807,30775.161729017804,30747.206979692768,30745.103058562792,30751.275216576847,30744.31
1681463520,30744.31,30746.544037439537,30750.48840506947,30774.507294437448,30746.015234769577,30744.898207904116,30750.9287374954,30742.44
1681463580,30742.44,30744.7106035196,30749.817268866693,30773.6913485487,30742.93892607718,30744.037576526876,30750.253492887736,30733.71
1681463640,30733.71,30742.810517302514,30749.080978112026,30772.845721577723,30740.056694557883,30743.06622448635,30749.514532382334,30731.41
1681463700,30731.41,30741.38901483073,30748.43213898754,30772.04600714617,30738.25752091841,30742.28113029509,30748.86141346538,30732.86
1681463760,30732.86,30742.247726997768,30748.390853428038,30771.553087003245,30740.54314068881,30742.674889503163,30748.804103133407,30747.4
1681463820,30747.4,30744.088051712373,30748.660419290918,30771.224625263178,30744.189855516608,30743.632974925997,30749.05217752033,30755.13
1681463880,30755.13,30745.022615753463,30748.739202519282,30770.812732757913,30745.799891637456,30744.171207623996,30749.11405291169,30750.63
1681463940,30750.63,30744.337956360112,30748.39883441851,30770.201078102757,30744.40741872809,30743.868037806766,30748.765658679855,30740.23
1681464000,30740.23,30743.501105451527,30748.00208104177,30769.5666565407,30742.925564046065,30743.45357336009,30748.36229951594,30738.48
1681464060,30738.48,30742.712376101314,30747.601197800097,30768.934923409885,30741.68917303455,30743.032529255466,30747.95515051531,30737.98
1681464120,30737.98,30742.23632237255,30747.27234988809,30768.343824941683,30741.11187977591,30742.751565466584,30747.618870102946,30739.38
1681464180,30739.38,30744.0768477479,30747.586255892566,30768.079348442854,30744.613909831933,30743.702983507617,30747.913032059696,30755.12
1681464240,30755.12,30746.153012355342,30748.027205656865,30767.889961473997,30748.112932373948,30744.849677083952,30748.33252099853,30758.61
1681464300,30758.61,30749.134010590293,30748.786917430592,30767.872562244516,30752.839699280463,30746.555086539032,30749.065363312315,30767.02
1681464360,30767.02,30751.74915193454,30749.533040733364,30767.863910999626,30756.489774460348,30748.16161834372,30749.785937300065,30767.44
1681464420,30767.44,30754.770701658177,30750.46771910403,30767.96463277963,30760.592330845262,30750.06457077882,30750.692371131438,30772.9
1681464480,30772.9,30757.822029992723,30751.494210339868,30768.127940124035,30764.476748133948,30752.069603795833,30751.689925204715,30776.13
1681464540,30776.13,30760.233168565195,30752.422441926272,30768.259381321554,30767.03256110046,30753.81040350385,30752.59228107904,30774.7
1681464600,30774.7,30760.667001627306,30752.85634424922,30768.159593695123,30766.091920825344,30754.538064772783,30753.01101515437,30763.27
1681464660,30763.27,30762.076001394835,30753.563290479255,30768.20700182122,30767.201440619006,30755.768213636413,30753.698034167923,30770.53
1681464720,30770.53,30763.425144052715,30754.281558860082,30768.273261784798,30768.281080464254,30756.979889510534,30754.396934788787,30771.52
1681464780,30771.52,30765.450123473758,30755.21429650568,30768.459796549105,30770.61081034819,30758.566051855876,30755.30685891472,30777.6
1681464840,30777.6,30767.887248691794,30756.306124645453,30768.740800618125,30773.585607761142,30760.40789402081,30756.3736487612,30782.51
1681464900,30782.51,30769.401927450108,30757.193479659632,30768.93578460576,30774.81170582086,30761.798825249974,30757.24095665292,30778.49
1681464960,30778.49,30771.380223528664,30758.235740473247,30769.222068913645,30776.921279365644,30763.44891561536,30758.26091913712,30783.25
1681465020,30783.25,30773.395905881713,30759.325910854317,30769.547427535374,30779.063459524234,30765.14438364495,30759.32872622978,30785.49
1681465080,30785.49,30777.712205041465,30761.097274420146,30770.22867898467,30785.200094643176,30768.103277210725,30761.065246769787,30803.61
1681465140,30803.61,30780.39617574983,30762.51338344334,30770.754105404973,30788.02507098238,30770.287640502207,30762.454844935677,30796.5
1681465200,30796.5,30782.80100778557,30763.902048105607,30771.283623296873,30790.326303236787,30772.36012969434,30763.818576506827,30797.23
1681465260,30797.23,30785.162292387628,30765.31916618138,30771.844550830938,30792.57722742759,30774.43473510247,30765.211181349696,30799.33
1681465320,30799.33,30787.479107760824,30766.761599534126,30772.43525981432,30794.777920570694,30776.5074477869,30766.629566394808,30801.38
1681465380,30801.38,30790.88494950928,30768.543935552756,30773.212954618037,30798.91344042802,30779.18533641868,30768.38213241854,30811.32
1681465440,30811.32,30792.92138529367,30770.007778130643,30773.851495525672,30800.470080321014,30781.181849001856,30769.823617421735,30805.14
1681465500,30805.14,30794.199758823146,30771.282267005416,30774.41186561516,30800.82006024076,30782.773245232485,30771.080338307158,30801.87
1681465560,30801.87,30795.328364705554,30772.514976325197,30774.965628302856,30801.140045180568,30784.25991867614,30772.296795628445,30802.1
1681465620,30802.1,30794.85574117619,30773.29517727219,30775.3067157368,30798.860033885427,30784.85684800875,30773.07025462341,30792.02
1681465680,30792.02,30794.30920672245,30774.004570181303,30775.621181422062,30796.90252541407,30785.33170585423,30773.774558363668,30791.03
1681465740,30791.03,30793.93217719067,30774.71118737405,30775.94215779362,30795.59439406055,30785.819266942366,30774.476340388625,30791.67
1681465800,30791.67,30793.726151877716,30775.42233987909,30776.27311463775,30794.818295545414,30786.332400254494,30775.182758412597,30792.49
1681465860,30792.49,30793.83527303804,30776.185046283925,30776.637452344992,30794.736221659063,30786.959907927223,30775.939905141513,30794.49
1681465920,30794.49,30794.794519746887,30777.15964443257,30777.115703298092,30796.1896662443,30788.005299625125,30776.905006900673,30800.55
1681465980,30800.55,30795.733874068763,30778.128058655268,30777.600789232132,30797.484749683223,30789.033353500112,30777.86441839476,30801.37
1681466040,30801.37,30796.863320630368,30779.148536309054,30778.121573447486,30799.023562262417,30790.15694169241,30778.87522551654,30803.64
1681466100,30803.64,30797.989989111746,30780.172594856693,30778.65414197854,30800.455171696813,30791.27948463915,30779.889922555107,30804.75
1681466160,30804.75,30798.85713352435,30781.12809106243,30779.16225913897,30801.35637877261,30792.262601205373,30780.83776872942,30804.06
1681466220,30804.06,30800.436114449443,30782.279367419935,30779.777213956193,30803.494784079456,30793.62009342034,30781.977856230227,30809.91
1681466280,30809.91,30801.103812385234,30783.192592723135,30780.28386967707,30803.89858805959,30794.50393238801,30782.88499912316,30805.11
1681466340,30805.11,30803.378982044487,30784.54608901421,30781.018792283532,30807.181441044693,30796.236706819698,30784.22401876539,30817.03
1681466400,30817.03,30805.437698895275,30785.87584545364,30781.75421643786,30809.833580783517,30797.894652448947,30785.540331754983,30817.79
1681466460,30817.79,30807.928027624523,30787.355611635492,30782.576532109106,30813.09268558764,30799.8158330298,30787.00424031361,30822.87
1681466520,30822.87,30810.94688082102,30789.023787170077,30783.506201466924,30817.084514190727,30802.065384335197,30788.65348579151,30829.06
1681466580,30829.06,30815.198754989444,30791.09123568327,30784.650277437588,30822.99088564304,30805.038047078644,30790.694917721255,30840.71
1681466640,30840.71,30819.488932848097,30793.256786255937,30785.86187188884,30828.55066423228,30808.1297357649,30792.833548398852,30845.23
1681466700,30845.23,30821.953371012652,30794.9961148057,30786.87943445106,30830.59799817421,30810.330525321442,30794.555370030266,30836.74
1681466760,30836.74,30825.3971751537,30797.038670213475,30788.063045762043,30834.463498630656,30813.078946450558,30796.575159440843,30846.06
1681466820,30846.06,30828.346150131743,30798.998723404937,30789.2225848468,30837.357623972995,30815.614412108207,30798.51495710983,30846.04
1681466880,30846.04,30830.71384297006,30800.835574468743,30790.336533149864,30839.248217979748,30817.868688099883,30800.33476271337,30844.92
1681466940,30844.92,30833.391865402908,30802.780551489992,30791.519002486868,30841.801163484808,30820.298789015276,30802.26124260696,30849.46
1681467000,30849.46,30834.345884631064,30804.27212943039,30792.49002243713,30841.368372613608,30821.819651398717,30803.743938975316,30840.07
1681467060,30840.07,30835.213615398057,30805.71804425317,30793.448621988384,30841.131279460205,30823.250447444967,30805.182215878245,30840.42
1681467120,30840.42,30835.975956055478,30807.111322483048,30794.390649548615,30840.985959595153,30824.58118225689,30806.56918780459,30840.55
1681467180,30840.55,30835.77224804755,30808.208869583726,30795.193836557646,30839.376969696365,30825.348014390973,30807.666474557354,30834.55
1681467240,30834.55,30835.616212612185,30809.26771480038,30795.98355982649,30838.20272727227,30826.065859437822,30808.725828496285,30834.68
1681467300,30834.68,30835.465325096156,30810.279406208367,30796.75508862996,30837.292045454204,30826.719254865682,30809.73893326114,30834.56
1681467360,30834.56,30834.61027865385,30811.047429960032,30797.40958685736,30835.33903409065,30826.93161987601,30810.51309274109,30829.48
1681467420,30829.48,30832.16452456044,30811.30513276163,30797.81119512021,30830.87677556799,30826.20534142401,30810.78669694732,30817.49
1681467480,30817.49,30828.668163908947,30811.160527451164,30798.008771217806,30825.080081675995,30824.781084391398,30810.665257851346,30807.69
