timestamp,-1min,-2min,-3min,-4min,-5min,-6min,-7min,-8min,-9min,-10min,-11min,-12min,-13min,-14min,-15min,-16min,-17min,-18min,-19min,-20min,-21min,-22min,-23min,-24min,-25min,-26min,-27min,-28min,-29min,-30min,-31min,-32min,-33min,-34min,-35min,-36min,-37min,-38min,-39min,-40min,-41min,-42min,-43min,-44min,-45min,-46min,-47min,-48min,-49min,-50min,MA7,MA25,MA50,price
1680886440,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27951.24,27952.85,27963.63,27957.49,27958.75,27955.15,27884.929999999997,27902.797199999994,27920.478199999998,27880.58
1680886500,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27951.24,27952.85,27963.63,27957.49,27958.75,27883.084285714285,27901.095999999998,27918.986800000006,27892.27
1680886560,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27951.24,27952.85,27963.63,27957.49,27883.287142857145,27899.7892,27917.657200000005,27891.35
1680886620,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27951.24,27952.85,27963.63,27884.051428571427,27898.6048,27916.334400000003,27890.95
1680886680,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27951.24,27952.85,27885.019999999997,27897.494000000002,27914.880800000006,27891.28
1680886740,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27951.24,27886.609999999997,27896.558800000003,27913.649400000006,27892.21
1680886800,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27952.59,27888.37285714286,27896.042400000006,27912.46880000001,27906.91
1680886860,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27954.22,27892.221428571425,27896.012000000006,27911.555200000006,27904.3
1680886920,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27949.79,27895.609999999997,27895.559200000003,27910.556800000006,27906.24
1680886980,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27950.04,27897.605714285717,27894.969200000003,27909.6858,27906.28
1680887040,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27949.8,27899.738571428574,27894.518399999997,27908.8106,27908.97
1680887100,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27941.03,27902.312857142857,27894.470399999995,27907.993999999995,27910.72
1680887160,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27938.79,27905.09,27894.602,27907.387799999993,27908.68
1680887220,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27931.84,27907.442857142854,27894.77279999999,27906.785599999992,27905.72
1680887280,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27928.93,27907.272857142852,27894.84879999999,27906.26319999999,27906.79
1680887340,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27926.54,27907.62857142857,27895.187199999997,27905.820399999997,27910.63
1680887400,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27925.14,27908.255714285715,27895.799199999998,27905.50219999999,27913
1680887460,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27924.23,27909.215714285714,27896.6964,27905.259399999995,27914.9
1680887520,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27922.62,27910.062857142857,27897.4516,27905.072799999994,27915.74
1680887580,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27921.18,27910.78,27898.341200000003,27904.935199999993,27913.26
1680887640,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27907.21,27911.434285714287,27899.237599999997,27904.776799999992,27913.22
1680887700,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27923.92,27912.505714285715,27900.3264,27904.896999999997,27913.15
1680887760,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27922.69,27913.41428571429,27901.485599999996,27904.681599999993,27912.06
1680887820,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27921.41,27913.61857142857,27902.76199999999,27904.468999999994,27912.22
1680887880,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27922.9,27913.507142857143,27904.055999999993,27904.28519999999,27922.81
1680887940,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27923.11,27914.63714285714,27905.769599999996,27904.283399999993,27922.61
1680888000,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27924.94,27915.618571428575,27907.450800000002,27904.273399999995,27928.02
1680888060,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.96,27917.727142857144,27908.8808,27904.334999999995,27930.35
1680888120,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27918.72,27920.174285714285,27910.4408,27904.5228,27930.59
1680888180,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27914.66,27922.665714285715,27912.026400000002,27904.7602,27931.07
1680888240,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27905.12,27925.38142857143,27913.618000000002,27905.088400000004,27930
1680888300,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27907.67,27927.92142857143,27915.129600000004,27905.586000000007,27929.66
1680888360,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27915.62,27928.899999999998,27916.039600000004,27906.025800000007,27930.01
1680888420,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27920.99,27929.95714285714,27917.068000000003,27906.313600000005,27929.09
1680888480,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27917.55,27930.109999999997,27917.982000000004,27906.475600000005,27928.58
1680888540,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27910.17,27929.85714285714,27918.874000000003,27906.696200000002,27928.32
1680888600,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27907.43,27929.532857142858,27919.648,27907.059200000003,27930.04
1680888660,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27904.41,27929.385714285716,27920.420800000007,27907.511400000007,27926.25
1680888720,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27903.82,27928.850000000002,27921.123600000003,27907.948200000006,27935.32
1680888780,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27898.33,27929.658571428572,27922.307600000007,27908.578200000007,27935.1
1680888840,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27895.33,27930.385714285712,27923.44,27909.31360000001,27936.68
1680888900,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27890.57,27931.470000000005,27924.482000000007,27910.14060000001,27936.71
1680888960,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27896.02,27932.63142857143,27925.4304,27911.063400000003,27936.22
1680889020,27936.22,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27893.5,27933.760000000002,27926.2832,27911.867400000006,27936.14
1680889080,27936.14,27936.22,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27890.85,27934.63142857143,27927.099200000008,27912.72020000001,27934.97
1680889140,27934.97,27936.14,27936.22,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27886,27935.877142857145,27927.967600000004,27913.602600000002,27937.72
1680889200,27937.72,27934.97,27936.14,27936.22,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27884.17,27936.22,27928.947600000007,27914.637000000006,27938.03
1680889260,27938.03,27937.72,27934.97,27936.14,27936.22,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27880.15,27936.63857142857,27929.942800000004,27915.714200000002,27937.18
1680889320,27937.18,27938.03,27937.72,27934.97,27936.14,27936.22,27936.71,27936.68,27935.1,27935.32,27926.25,27930.04,27928.32,27928.58,27929.09,27930.01,27929.66,27930,27931.07,27930.59,27930.35,27928.02,27922.61,27922.81,27912.22,27912.06,27913.15,27913.22,27913.26,27915.74,27914.9,27913,27910.63,27906.79,27905.72,27908.68,27910.72,27908.97,27906.28,27906.24,27904.3,27906.91,27892.21,27891.28,27890.95,27891.35,27892.27,27880.58,27879.97,27879.87,27936.709999999995,27930.9476,27916.854800000005,27941.96
