timestamp,-1min,-2min,-3min,-4min,-5min,-6min,-7min,MA7,price
1680854220,27797.36,27823.05,27847.8,27844.85,27871.25,27855.29,27838.56,27839.737142857142,27816.09
1680854280,27816.09,27797.36,27823.05,27847.8,27844.85,27871.25,27855.29,27836.527142857143,27848.04
1680854340,27848.04,27816.09,27797.36,27823.05,27847.8,27844.85,27871.25,27835.49142857143,27848.43
1680854400,27848.43,27848.04,27816.09,27797.36,27823.05,27847.8,27844.85,27832.231428571427,27840.95
1680854460,27840.95,27848.43,27848.04,27816.09,27797.36,27823.05,27847.8,27831.67428571428,27837.34
1680854520,27837.34,27840.95,27848.43,27848.04,27816.09,27797.36,27823.05,27830.18,27846.92
1680854580,27846.92,27837.34,27840.95,27848.43,27848.04,27816.09,27797.36,27833.59,27832.73
1680854640,27832.73,27846.92,27837.34,27840.95,27848.43,27848.04,27816.09,27838.64285714286,27847.29
1680854700,27847.29,27832.73,27846.92,27837.34,27840.95,27848.43,27848.04,27843.100000000002,27854.81
1680854760,27854.81,27847.29,27832.73,27846.92,27837.34,27840.95,27848.43,27844.067142857144,27866.7
1680854820,27866.7,27854.81,27847.29,27832.73,27846.92,27837.34,27840.95,27846.677142857145,27871.67
1680854880,27871.67,27866.7,27854.81,27847.29,27832.73,27846.92,27837.34,27851.065714285713,27873.45
1680854940,27873.45,27871.67,27866.7,27854.81,27847.29,27832.73,27846.92,27856.22428571429,27876.29
1680855000,27876.29,27873.45,27871.67,27866.7,27854.81,27847.29,27832.73,27860.420000000006,27867.44
1680855060,27867.44,27876.29,27873.45,27871.67,27866.7,27854.81,27847.29,27865.37857142857,27874.43
1680855120,27874.43,27867.44,27876.29,27873.45,27871.67,27866.7,27854.81,27869.255714285715,27880.91
1680855180,27880.91,27874.43,27867.44,27876.29,27873.45,27871.67,27866.7,27872.984285714287,27885.12
1680855240,27885.12,27880.91,27874.43,27867.44,27876.29,27873.45,27871.67,27875.615714285716,27884.45
1680855300,27884.45,27885.12,27880.91,27874.43,27867.44,27876.29,27873.45,27877.441428571434,27858.57
1680855360,27858.57,27884.45,27885.12,27880.91,27874.43,27867.44,27876.29,27875.315714285716,27870.33
1680855420,27870.33,27858.57,27884.45,27885.12,27880.91,27874.43,27867.44,27874.464285714286,27880.29
1680855480,27880.29,27870.33,27858.57,27884.45,27885.12,27880.91,27874.43,27876.3,27892.91
1680855540,27892.91,27880.29,27870.33,27858.57,27884.45,27885.12,27880.91,27878.940000000002,27886.13
1680855600,27886.13,27892.91,27880.29,27870.33,27858.57,27884.45,27885.12,27879.685714285715,27875.97
1680855660,27875.97,27886.13,27892.91,27880.29,27870.33,27858.57,27884.45,27878.378571428573,27872.78
1680855720,27872.78,27875.97,27886.13,27892.91,27880.29,27870.33,27858.57,27876.711428571434,27877.83
1680855780,27877.83,27872.78,27875.97,27886.13,27892.91,27880.29,27870.33,27879.462857142855,27892.8
1680855840,27892.8,27877.83,27872.78,27875.97,27886.13,27892.91,27880.29,27882.67285714286,27893.43
1680855900,27893.43,27892.8,27877.83,27872.78,27875.97,27886.13,27892.91,27884.55,27874.31
1680855960,27874.31,27893.43,27892.8,27877.83,27872.78,27875.97,27886.13,27881.892857142862,27878.54
1680856020,27878.54,27874.31,27893.43,27892.8,27877.83,27872.78,27875.97,27880.808571428573,27900.68
1680856080,27900.68,27878.54,27874.31,27893.43,27892.8,27877.83,27872.78,27884.338571428565,27924.14
1680856140,27924.14,27900.68,27878.54,27874.31,27893.43,27892.8,27877.83,27891.675714285713,27937.26
1680856200,27937.26,27924.14,27900.68,27878.54,27874.31,27893.43,27892.8,27900.16571428571,27928.77
1680856260,27928.77,27937.26,27924.14,27900.68,27878.54,27874.31,27893.43,27905.304285714286,27913.58
1680856320,27913.58,27928.77,27937.26,27924.14,27900.68,27878.54,27874.31,27908.182857142856,27910.03
1680856380,27910.03,27913.58,27928.77,27937.26,27924.14,27900.68,27878.54,27913.285714285714,27911.88
1680856440,27911.88,27910.03,27913.58,27928.77,27937.26,27924.14,27900.68,27918.048571428575,27909.32
1680856500,27909.32,27911.88,27910.03,27913.58,27928.77,27937.26,27924.14,27919.282857142854,27915.28
1680856560,27915.28,27909.32,27911.88,27910.03,27913.58,27928.77,27937.26,27918.01714285714,27918.06
1680856620,27918.06,27915.28,27909.32,27911.88,27910.03,27913.58,27928.77,27915.274285714288,27926.72
1680856680,27926.72,27918.06,27915.28,27909.32,27911.88,27910.03,27913.58,27914.981428571427,27935.22
1680856740,27935.22,27926.72,27918.06,27915.28,27909.32,27911.88,27910.03,27918.07285714286,27928.89
1680856800,27928.89,27935.22,27926.72,27918.06,27915.28,27909.32,27911.88,27920.76714285714,27919.21
1680856860,27919.21,27928.89,27935.22,27926.72,27918.06,27915.28,27909.32,27921.81428571429,27907.82
1680856920,27907.82,27919.21,27928.89,27935.22,27926.72,27918.06,27915.28,27921.6,27903.55
1680856980,27903.55,27907.82,27919.21,27928.89,27935.22,27926.72,27918.06,27919.924285714285,27900.53
1680857040,27900.53,27903.55,27907.82,27919.21,27928.89,27935.22,27926.72,27917.420000000002,27895.97
1680857100,27895.97,27900.53,27903.55,27907.82,27919.21,27928.89,27935.22,27913.02714285714,27890.94
1680857160,27890.94,27895.97,27900.53,27903.55,27907.82,27919.21,27928.89,27906.701428571425,27883.07
1680857220,27883.07,27890.94,27895.97,27900.53,27903.55,27907.82,27919.21,27900.155714285713,27868.88
1680857280,27868.88,27883.07,27890.94,27895.97,27900.53,27903.55,27907.82,27892.965714285714,27871.9
1680857340,27871.9,27868.88,27883.07,27890.94,27895.97,27900.53,27903.55,27887.834285714285,27864.65
1680857400,27864.65,27871.9,27868.88,27883.07,27890.94,27895.97,27900.53,27882.277142857143,27852.95
1680857460,27852.95,27864.65,27871.9,27868.88,27883.07,27890.94,27895.97,27875.480000000003,27853.77
1680857520,27853.77,27852.95,27864.65,27871.9,27868.88,27883.07,27890.94,27869.45142857143,27854.2
1680857580,27854.2,27853.77,27852.95,27864.65,27871.9,27868.88,27883.07,27864.20285714286,27849.43
1680857640,27849.43,27854.2,27853.77,27852.95,27864.65,27871.9,27868.88,27859.397142857142,27848.26
1680857700,27848.26,27849.43,27854.2,27853.77,27852.95,27864.65,27871.9,27856.45142857143,27845.85
1680857760,27845.85,27848.26,27849.43,27854.2,27853.77,27852.95,27864.65,27852.730000000003,27857.67
1680857820,27857.67,27845.85,27848.26,27849.43,27854.2,27853.77,27852.95,27851.73285714286,27829.98
1680857880,27829.98,27857.67,27845.85,27848.26,27849.43,27854.2,27853.77,27848.45142857143,27842.2
1680857940,27842.2,27829.98,27857.67,27845.85,27848.26,27849.43,27854.2,27846.798571428575,27833.64
1680858000,27833.64,27842.2,27829.98,27857.67,27845.85,27848.26,27849.43,27843.86142857143,27826.38
1680858060,27826.38,27833.64,27842.2,27829.98,27857.67,27845.85,27848.26,27840.568571428572,27814.85
1680858120,27814.85,27826.38,27833.64,27842.2,27829.98,27857.67,27845.85,27835.795714285712,27808.65
1680858180,27808.65,27814.85,27826.38,27833.64,27842.2,27829.98,27857.67,27830.481428571427,27829.49
1680858240,27829.49,27808.65,27814.85,27826.38,27833.64,27842.2,27829.98,27826.45571428572,27834.33
1680858300,27834.33,27829.49,27808.65,27814.85,27826.38,27833.64,27842.2,27827.07714285715,27841.71
1680858360,27841.71,27834.33,27829.49,27808.65,27814.85,27826.38,27833.64,27827.007142857143,27832.66
1680858420,27832.66,27841.71,27834.33,27829.49,27808.65,27814.85,27826.38,27826.867142857143,27840.27
1680858480,27840.27,27832.66,27841.71,27834.33,27829.49,27808.65,27814.85,27828.851428571426,27847.73
1680858540,27847.73,27840.27,27832.66,27841.71,27834.33,27829.49,27808.65,27833.54857142857,27853.41
1680858600,27853.41,27847.73,27840.27,27832.66,27841.71,27834.33,27829.49,27839.942857142854,27852.92
1680858660,27852.92,27853.41,27847.73,27840.27,27832.66,27841.71,27834.33,27843.289999999997,27857.53
1680858720,27857.53,27852.92,27853.41,27847.73,27840.27,27832.66,27841.71,27846.604285714282,27880.28
1680858780,27880.28,27857.53,27852.92,27853.41,27847.73,27840.27,27832.66,27852.114285714284,27871.97
1680858840,27871.97,27880.28,27857.53,27852.92,27853.41,27847.73,27840.27,27857.73,27872.68
1680858900,27872.68,27871.97,27880.28,27857.53,27852.92,27853.41,27847.73,27862.360000000004,27864.73
1680858960,27864.73,27872.68,27871.97,27880.28,27857.53,27852.92,27853.41,27864.78857142857,27867.66
1680859020,27867.66,27864.73,27872.68,27871.97,27880.28,27857.53,27852.92,27866.824285714287,27867.34
1680859080,27867.34,27867.66,27864.73,27872.68,27871.97,27880.28,27857.53,27868.884285714284,27868.76
1680859140,27868.76,27867.34,27867.66,27864.73,27872.68,27871.97,27880.28,27870.48857142857,27870.34
1680859200,27870.34,27868.76,27867.34,27867.66,27864.73,27872.68,27871.97,27869.068571428572,27877.66
1680859260,27877.66,27870.34,27868.76,27867.34,27867.66,27864.73,27872.68,27869.881428571425,27888.28
1680859320,27888.28,27877.66,27870.34,27868.76,27867.34,27867.66,27864.73,27872.110000000004,27891.55
1680859380,27891.55,27888.28,27877.66,27870.34,27868.76,27867.34,27867.66,27875.941428571427,27877.51
1680859440,27877.51,27891.55,27888.28,27877.66,27870.34,27868.76,27867.34,27877.34857142857,27875.14
1680859500,27875.14,27877.51,27891.55,27888.28,27877.66,27870.34,27868.76,27878.462857142855,27867.85
1680859560,27867.85,27875.14,27877.51,27891.55,27888.28,27877.66,27870.34,27878.33285714286,27857.9
1680859620,27857.9,27867.85,27875.14,27877.51,27891.55,27888.28,27877.66,27876.55571428571,27854.23
1680859680,27854.23,27857.9,27867.85,27875.14,27877.51,27891.55,27888.28,27873.20857142857,27854.99
1680859740,27854.99,27854.23,27857.9,27867.85,27875.14,27877.51,27891.55,27868.452857142856,27852.02
1680859800,27852.02,27854.99,27854.23,27857.9,27867.85,27875.14,27877.51,27862.805714285718,27847.47
1680859860,27847.47,27852.02,27854.99,27854.23,27857.9,27867.85,27875.14,27858.51428571429,27848.37
1680859920,27848.37,27847.47,27852.02,27854.99,27854.23,27857.9,27867.85,27854.690000000002,27850.1
1680859980,27850.1,27848.37,27847.47,27852.02,27854.99,27854.23,27857.9,27852.15428571429,27863.05
1680860040,27863.05,27850.1,27848.37,27847.47,27852.02,27854.99,27854.23,27852.889999999996,27868.68
1680860100,27868.68,27863.05,27850.1,27848.37,27847.47,27852.02,27854.99,27854.95428571428,27855.1
1680860160,27855.1,27868.68,27863.05,27850.1,27848.37,27847.47,27852.02,27854.969999999998,27856.23
1680860220,27856.23,27855.1,27868.68,27863.05,27850.1,27848.37,27847.47,27855.571428571428,27857
1680860280,27857,27856.23,27855.1,27868.68,27863.05,27850.1,27848.37,27856.932857142852,27857.53
1680860340,27857.53,27857,27856.23,27855.1,27868.68,27863.05,27850.1,27858.241428571426,27858.77
1680860400,27858.77,27857.53,27857,27856.23,27855.1,27868.68,27863.05,27859.48,27867.99
1680860460,27867.99,27858.77,27857.53,27857,27856.23,27855.1,27868.68,27860.185714285715,27891.61
1680860520,27891.61,27867.99,27858.77,27857.53,27857,27856.23,27855.1,27863.461428571434,27893.44
1680860580,27893.44,27891.61,27867.99,27858.77,27857.53,27857,27856.23,27868.938571428578,27897.86
1680860640,27897.86,27893.44,27891.61,27867.99,27858.77,27857.53,27857,27874.885714285716,27900.52
1680860700,27900.52,27897.86,27893.44,27891.61,27867.99,27858.77,27857.53,27881.102857142858,27899.21
1680860760,27899.21,27900.52,27897.86,27893.44,27891.61,27867.99,27858.77,27887.057142857142,27908.15
1680860820,27908.15,27899.21,27900.52,27897.86,27893.44,27891.61,27867.99,27894.111428571425,27896.57
1680860880,27896.57,27908.15,27899.21,27900.52,27897.86,27893.44,27891.61,27898.194285714282,27893.2
1680860940,27893.2,27896.57,27908.15,27899.21,27900.52,27897.86,27893.44,27898.42142857143,27893.68
1680861000,27893.68,27893.2,27896.57,27908.15,27899.21,27900.52,27897.86,27898.455714285716,27899.94
1680861060,27899.94,27893.68,27893.2,27896.57,27908.15,27899.21,27900.52,27898.752857142852,27899.48
1680861120,27899.48,27899.94,27893.68,27893.2,27896.57,27908.15,27899.21,27898.604285714282,27895.39
1680861180,27895.39,27899.48,27899.94,27893.68,27893.2,27896.57,27908.15,27898.058571428573,27895.81
1680861240,27895.81,27895.39,27899.48,27899.94,27893.68,27893.2,27896.57,27896.295714285716,27893.99
1680861300,27893.99,27895.81,27895.39,27899.48,27899.94,27893.68,27893.2,27895.92714285714,27895.31
1680861360,27895.31,27893.99,27895.81,27895.39,27899.48,27899.94,27893.68,27896.22857142857,27894.22
1680861420,27894.22,27895.31,27893.99,27895.81,27895.39,27899.48,27899.94,27896.305714285718,27892.86
1680861480,27892.86,27894.22,27895.31,27893.99,27895.81,27895.39,27899.48,27895.294285714288,27888.38
1680861540,27888.38,27892.86,27894.22,27895.31,27893.99,27895.81,27895.39,27893.708571428575,27886.18
1680861600,27886.18,27888.38,27892.86,27894.22,27895.31,27893.99,27895.81,27892.39285714286,27885.65
1680861660,27885.65,27886.18,27888.38,27892.86,27894.22,27895.31,27893.99,27890.941428571427,27890.32
1680861720,27890.32,27885.65,27886.18,27888.38,27892.86,27894.22,27895.31,27890.417142857146,27896.21
1680861780,27896.21,27890.32,27885.65,27886.18,27888.38,27892.86,27894.22,27890.545714285712,27894.66
1680861840,27894.66,27896.21,27890.32,27885.65,27886.18,27888.38,27892.86,27890.608571428573,27883.68
1680861900,27883.68,27894.66,27896.21,27890.32,27885.65,27886.18,27888.38,27889.29714285714,27892.95
1680861960,27892.95,27883.68,27894.66,27896.21,27890.32,27885.65,27886.18,27889.95,27896.32
1680862020,27896.32,27892.95,27883.68,27894.66,27896.21,27890.32,27885.65,27891.398571428574,27897.28
1680862080,27897.28,27896.32,27892.95,27883.68,27894.66,27896.21,27890.32,27893.06,27894.16
1680862140,27894.16,27897.28,27896.32,27892.95,27883.68,27894.66,27896.21,27893.608571428573,27894.69
1680862200,27894.69,27894.16,27897.28,27896.32,27892.95,27883.68,27894.66,27893.39142857143,27895.72
1680862260,27895.72,27894.69,27894.16,27897.28,27896.32,27892.95,27883.68,27893.54285714286,27892.38
1680862320,27892.38,27895.72,27894.69,27894.16,27897.28,27896.32,27892.95,27894.785714285717,27891.51
1680862380,27891.51,27892.38,27895.72,27894.69,27894.16,27897.28,27896.32,27894.579999999998,27892.89
1680862440,27892.89,27891.51,27892.38,27895.72,27894.69,27894.16,27897.28,27894.09,27888.16
1680862500,27888.16,27892.89,27891.51,27892.38,27895.72,27894.69,27894.16,27892.787142857145,27888.82
1680862560,27888.82,27888.16,27892.89,27891.51,27892.38,27895.72,27894.69,27892.024285714284,27888.8
1680862620,27888.8,27888.82,27888.16,27892.89,27891.51,27892.38,27895.72,27891.182857142856,27934.17
1680862680,27934.17,27888.8,27888.82,27888.16,27892.89,27891.51,27892.38,27896.67571428572,27946.49
1680862740,27946.49,27934.17,27888.8,27888.82,27888.16,27892.89,27891.51,27904.405714285716,27952.54
1680862800,27952.54,27946.49,27934.17,27888.8,27888.82,27888.16,27892.89,27913.124285714286,27947.83
1680862860,27947.83,27952.54,27946.49,27934.17,27888.8,27888.82,27888.16,27920.972857142857,27953.26
1680862920,27953.26,27947.83,27952.54,27946.49,27934.17,27888.8,27888.82,27930.272857142856,27956.83
1680862980,27956.83,27953.26,27947.83,27952.54,27946.49,27934.17,27888.8,27939.98857142857,27951.35
1680863040,27951.35,27956.83,27953.26,27947.83,27952.54,27946.49,27934.17,27948.92428571428,27958.82
1680863100,27958.82,27951.35,27956.83,27953.26,27947.83,27952.54,27946.49,27952.445714285714,27953.39
1680863160,27953.39,27958.82,27951.35,27956.83,27953.26,27947.83,27952.54,27953.431428571428,27944.76
1680863220,27944.76,27953.39,27958.82,27951.35,27956.83,27953.26,27947.83,27952.320000000007,27943.67
1680863280,27943.67,27944.76,27953.39,27958.82,27951.35,27956.83,27953.26,27951.725714285716,27944.36
1680863340,27944.36,27943.67,27944.76,27953.39,27958.82,27951.35,27956.83,27950.454285714284,27942.76
1680863400,27942.76,27944.36,27943.67,27944.76,27953.39,27958.82,27951.35,27948.44428571429,27941.5
1680863460,27941.5,27942.76,27944.36,27943.67,27944.76,27953.39,27958.82,27947.037142857145,27933.02
1680863520,27933.02,27941.5,27942.76,27944.36,27943.67,27944.76,27953.39,27943.35142857143,27933.58
1680863580,27933.58,27933.02,27941.5,27942.76,27944.36,27943.67,27944.76,27940.521428571432,27932.62
1680863640,27932.62,27933.58,27933.02,27941.5,27942.76,27944.36,27943.67,27938.787142857145,27941.21
1680863700,27941.21,27932.62,27933.58,27933.02,27941.5,27942.76,27944.36,27938.43571428571,27946.27
1680863760,27946.27,27941.21,27932.62,27933.58,27933.02,27941.5,27942.76,27938.70857142857,27953.03
1680863820,27953.03,27946.27,27941.21,27932.62,27933.58,27933.02,27941.5,27940.175714285717,27961.59
1680863880,27961.59,27953.03,27946.27,27941.21,27932.62,27933.58,27933.02,27943.045714285712,27967.96
1680863940,27967.96,27961.59,27953.03,27946.27,27941.21,27932.62,27933.58,27948.037142857145,27964.04
1680864000,27964.04,27967.96,27961.59,27953.03,27946.27,27941.21,27932.62,27952.388571428568,27965.69
1680864060,27965.69,27964.04,27967.96,27961.59,27953.03,27946.27,27941.21,27957.112857142853,27967.07
1680864120,27967.07,27965.69,27964.04,27967.96,27961.59,27953.03,27946.27,27960.80714285714,27960.04
1680864180,27960.04,27967.07,27965.69,27964.04,27967.96,27961.59,27953.03,27962.774285714284,27961.58
1680864240,27961.58,27960.04,27967.07,27965.69,27964.04,27967.96,27961.59,27963.995714285713,27964.59
1680864300,27964.59,27961.58,27960.04,27967.07,27965.69,27964.04,27967.96,27964.424285714285,27956.44
1680864360,27956.44,27964.59,27961.58,27960.04,27967.07,27965.69,27964.04,27962.778571428575,27959.79
1680864420,27959.79,27956.44,27964.59,27961.58,27960.04,27967.07,27965.69,27962.17142857143,27964.29
1680864480,27964.29,27959.79,27956.44,27964.59,27961.58,27960.04,27967.07,27961.971428571433,27973.33
1680864540,27973.33,27964.29,27959.79,27956.44,27964.59,27961.58,27960.04,27962.86571428572,27963.28
1680864600,27963.28,27973.33,27964.29,27959.79,27956.44,27964.59,27961.58,27963.32857142857,27959.14
1680864660,27959.14,27963.28,27973.33,27964.29,27959.79,27956.44,27964.59,27962.980000000003,27957.15
1680864720,27957.15,27959.14,27963.28,27973.33,27964.29,27959.79,27956.44,27961.917142857146,27956.12
1680864780,27956.12,27957.15,27959.14,27963.28,27973.33,27964.29,27959.79,27961.871428571434,27954.85
1680864840,27954.85,27956.12,27957.15,27959.14,27963.28,27973.33,27964.29,27961.165714285715,27956.12
1680864900,27956.12,27954.85,27956.12,27957.15,27959.14,27963.28,27973.33,27959.99857142857,27949.56
1680864960,27949.56,27956.12,27954.85,27956.12,27957.15,27959.14,27963.28,27956.602857142858,27951.2
1680865020,27951.2,27949.56,27956.12,27954.85,27956.12,27957.15,27959.14,27954.877142857145,27951.37
1680865080,27951.37,27951.2,27949.56,27956.12,27954.85,27956.12,27957.15,27953.76714285714,27952.08
1680865140,27952.08,27951.37,27951.2,27949.56,27956.12,27954.85,27956.12,27953.042857142857,27948.18
1680865200,27948.18,27952.08,27951.37,27951.2,27949.56,27956.12,27954.85,27951.908571428572,27945.67
1680865260,27945.67,27948.18,27952.08,27951.37,27951.2,27949.56,27956.12,27950.597142857143,27945.15
1680865320,27945.15,27945.67,27948.18,27952.08,27951.37,27951.2,27949.56,27949.030000000002,27939.09
1680865380,27939.09,27945.15,27945.67,27948.18,27952.08,27951.37,27951.2,27947.534285714286,27938.38
1680865440,27938.38,27939.09,27945.15,27945.67,27948.18,27952.08,27951.37,27945.702857142856,27938.4
1680865500,27938.4,27938.38,27939.09,27945.15,27945.67,27948.18,27952.08,27943.850000000002,27937.88
1680865560,27937.88,27938.4,27938.38,27939.09,27945.15,27945.67,27948.18,27941.821428571428,27936.67
1680865620,27936.67,27937.88,27938.4,27938.38,27939.09,27945.15,27945.67,27940.17714285714,27932.16
1680865680,27932.16,27936.67,27937.88,27938.4,27938.38,27939.09,27945.15,27938.247142857144,27932.89
1680865740,27932.89,27932.16,27936.67,27937.88,27938.4,27938.38,27939.09,27936.495714285713,27931.13
1680865800,27931.13,27932.89,27932.16,27936.67,27937.88,27938.4,27938.38,27935.358571428573,27925
1680865860,27925,27931.13,27932.89,27932.16,27936.67,27937.88,27938.4,27933.447142857145,27921.39
1680865920,27921.39,27925,27931.13,27932.89,27932.16,27936.67,27937.88,27931.01714285714,27926.25
1680865980,27926.25,27921.39,27925,27931.13,27932.89,27932.16,27936.67,27929.355714285713,27917.92
1680866040,27917.92,27926.25,27921.39,27925,27931.13,27932.89,27932.16,27926.677142857145,27906.73
1680866100,27906.73,27917.92,27926.25,27921.39,27925,27931.13,27932.89,27923.044285714284,27904.65
1680866160,27904.65,27906.73,27917.92,27926.25,27921.39,27925,27931.13,27919.010000000002,27917.72
1680866220,27917.72,27904.65,27906.73,27917.92,27926.25,27921.39,27925,27917.09428571429,27922.86
1680866280,27922.86,27917.72,27904.65,27906.73,27917.92,27926.25,27921.39,27916.788571428573,27925.04
1680866340,27925.04,27922.86,27917.72,27904.65,27906.73,27917.92,27926.25,27917.309999999998,27928.54
1680866400,27928.54,27925.04,27922.86,27917.72,27904.65,27906.73,27917.92,27917.637142857147,27921.3
1680866460,27921.3,27928.54,27925.04,27922.86,27917.72,27904.65,27906.73,27918.120000000003,27905.53
1680866520,27905.53,27921.3,27928.54,27925.04,27922.86,27917.72,27904.65,27917.948571428573,27918.35
1680866580,27918.35,27905.53,27921.3,27928.54,27925.04,27922.86,27917.72,27919.905714285713,27917.74
1680866640,27917.74,27918.35,27905.53,27921.3,27928.54,27925.04,27922.86,27919.90857142857,27917.03
1680866700,27917.03,27917.74,27918.35,27905.53,27921.3,27928.54,27925.04,27919.075714285715,27920.47
1680866760,27920.47,27917.03,27917.74,27918.35,27905.53,27921.3,27928.54,27918.422857142858,27918.1
1680866820,27918.1,27920.47,27917.03,27917.74,27918.35,27905.53,27921.3,27916.931428571428,27916.83
1680866880,27916.83,27918.1,27920.47,27917.03,27917.74,27918.35,27905.53,27916.292857142857,27917.02
1680866940,27917.02,27916.83,27918.1,27920.47,27917.03,27917.74,27918.35,27917.934285714287,27915.96
1680867000,27915.96,27917.02,27916.83,27918.1,27920.47,27917.03,27917.74,27917.592857142856,27918.31
1680867060,27918.31,27915.96,27917.02,27916.83,27918.1,27920.47,27917.03,27917.674285714285,27920.77
1680867120,27920.77,27918.31,27915.96,27917.02,27916.83,27918.1,27920.47,27918.208571428575,27921.49
1680867180,27921.49,27920.77,27918.31,27915.96,27917.02,27916.83,27918.1,27918.354285714286,27934.47
1680867240,27934.47,27921.49,27920.77,27918.31,27915.96,27917.02,27916.83,27920.692857142854,27937.77
1680867300,27937.77,27934.47,27921.49,27920.77,27918.31,27915.96,27917.02,27923.684285714287,27939.91
1680867360,27939.91,27937.77,27934.47,27921.49,27920.77,27918.31,27915.96,27926.954285714284,27943.53
1680867420,27943.53,27939.91,27937.77,27934.47,27921.49,27920.77,27918.31,27930.89285714286,27941.08
1680867480,27941.08,27943.53,27939.91,27937.77,27934.47,27921.49,27920.77,27934.145714285714,27908.28
1680867540,27908.28,27941.08,27943.53,27939.91,27937.77,27934.47,27921.49,27932.36142857143,27887.27
1680867600,27887.27,27908.28,27941.08,27943.53,27939.91,27937.77,27934.47,27927.472857142857,27893.92
1680867660,27893.92,27887.27,27908.28,27941.08,27943.53,27939.91,27937.77,27921.68,27891.32
1680867720,27891.32,27893.92,27887.27,27908.28,27941.08,27943.53,27939.91,27915.044285714284,27890.4
1680867780,27890.4,27891.32,27893.92,27887.27,27908.28,27941.08,27943.53,27907.971428571433,27880.44
1680867840,27880.44,27890.4,27891.32,27893.92,27887.27,27908.28,27941.08,27898.958571428575,27887.1
1680867900,27887.1,27880.44,27890.4,27891.32,27893.92,27887.27,27908.28,27891.24714285714,27864.35
1680867960,27864.35,27887.1,27880.44,27890.4,27891.32,27893.92,27887.27,27884.971428571433,27875.18
1680868020,27875.18,27864.35,27887.1,27880.44,27890.4,27891.32,27893.92,27883.24428571429,27866.93
1680868080,27866.93,27875.18,27864.35,27887.1,27880.44,27890.4,27891.32,27879.38857142857,27848.32
1680868140,27848.32,27866.93,27875.18,27864.35,27887.1,27880.44,27890.4,27873.245714285713,27833.77
1680868200,27833.77,27848.32,27866.93,27875.18,27864.35,27887.1,27880.44,27865.155714285713,27841.31
1680868260,27841.31,27833.77,27848.32,27866.93,27875.18,27864.35,27887.1,27859.565714285713,27842.61
1680868320,27842.61,27841.31,27833.77,27848.32,27866.93,27875.18,27864.35,27853.21,27848.28
1680868380,27848.28,27842.61,27841.31,27833.77,27848.32,27866.93,27875.18,27850.914285714283,27856.83
1680868440,27856.83,27848.28,27842.61,27841.31,27833.77,27848.32,27866.93,27848.292857142857,27860.15
1680868500,27860.15,27856.83,27848.28,27842.61,27841.31,27833.77,27848.32,27847.324285714287,27848.27
1680868560,27848.27,27860.15,27856.83,27848.28,27842.61,27841.31,27833.77,27847.317142857144,27851.08
1680868620,27851.08,27848.27,27860.15,27856.83,27848.28,27842.61,27841.31,27849.789999999997,27849.37
1680868680,27849.37,27851.08,27848.27,27860.15,27856.83,27848.28,27842.61,27850.941428571434,27839.64
1680868740,27839.64,27849.37,27851.08,27848.27,27860.15,27856.83,27848.28,27850.517142857145,27851.8
1680868800,27851.8,27839.64,27849.37,27851.08,27848.27,27860.15,27856.83,27851.02,27840.21
1680868860,27840.21,27851.8,27839.64,27849.37,27851.08,27848.27,27860.15,27848.645714285707,27854.16
1680868920,27854.16,27840.21,27851.8,27839.64,27849.37,27851.08,27848.27,27847.79,27853.99
1680868980,27853.99,27854.16,27840.21,27851.8,27839.64,27849.37,27851.08,27848.60714285714,27857.83
1680869040,27857.83,27853.99,27854.16,27840.21,27851.8,27839.64,27849.37,27849.571428571428,27868.08
1680869100,27868.08,27857.83,27853.99,27854.16,27840.21,27851.8,27839.64,27852.24428571429,27872.82
1680869160,27872.82,27868.08,27857.83,27853.99,27854.16,27840.21,27851.8,27856.984285714283,27877.59
1680869220,27877.59,27872.82,27868.08,27857.83,27853.99,27854.16,27840.21,27860.66857142857,27881.09
1680869280,27881.09,27877.59,27872.82,27868.08,27857.83,27853.99,27854.16,27866.50857142857,27881.91
1680869340,27881.91,27881.09,27877.59,27872.82,27868.08,27857.83,27853.99,27870.472857142857,27885.32
1680869400,27885.32,27881.91,27881.09,27877.59,27872.82,27868.08,27857.83,27874.948571428573,27884.23
1680869460,27884.23,27885.32,27881.91,27881.09,27877.59,27872.82,27868.08,27878.720000000005,27901.83
1680869520,27901.83,27884.23,27885.32,27881.91,27881.09,27877.59,27872.82,27883.54142857143,27911.91
1680869580,27911.91,27901.83,27884.23,27885.32,27881.91,27881.09,27877.59,27889.125714285714,27931.88
1680869640,27931.88,27911.91,27901.83,27884.23,27885.32,27881.91,27881.09,27896.881428571425,27908.39
1680869700,27908.39,27931.88,27911.91,27901.83,27884.23,27885.32,27881.91,27900.781428571434,27916.62
1680869760,27916.62,27908.39,27931.88,27911.91,27901.83,27884.23,27885.32,27905.74,27914.55
1680869820,27914.55,27916.62,27908.39,27931.88,27911.91,27901.83,27884.23,27909.915714285715,27911.69
1680869880,27911.69,27914.55,27916.62,27908.39,27931.88,27911.91,27901.83,27913.838571428572,27906.83
1680869940,27906.83,27911.69,27914.55,27916.62,27908.39,27931.88,27911.91,27914.552857142862,27894.67
1680870000,27894.67,27906.83,27911.69,27914.55,27916.62,27908.39,27931.88,27912.09,27891.02
