"DateTime","USDT","Price"
"2021-09-23 00:00:00",-0.12018944719478465,44051.3
"2021-09-24 00:00:00",-0.1190325443686399,42975.19
"2021-09-25 00:00:00",-0.09909919808445007,42351.51
"2021-09-26 00:00:00",0.019117582782213066,42376.95
"2021-09-27 00:00:00",-0.05671416823480201,43249.83
"2021-09-28 00:00:00",-0.10128358846375478,41852.69
"2021-09-29 00:00:00",-0.12509419844156217,41696.93
"2021-09-30 00:00:00",-0.07075530634679304,42771.7
"2021-10-01 00:00:00",-0.021153576324916476,45887.48
"2021-10-02 00:00:00",-0.03885587516425699,47908.09
"2021-10-03 00:00:00",-0.005835644057371985,48161.21
"2021-10-04 00:00:00",-0.043510162479571166,48222.75
"2021-10-05 00:00:00",-0.03889704355136609,50486.38
"2021-10-06 00:00:00",-0.1387123494387097,53048
"2021-10-07 00:00:00",-0.1140950619871363,54411.17
"2021-10-08 00:00:00",-0.0377196633684443,54857
"2021-10-09 00:00:00",-0.05049952102690907,54590.76
"2021-10-10 00:00:00",0.009474822834518188,55302.58
"2021-10-11 00:00:00",-0.04858402956111438,56137.33
"2021-10-12 00:00:00",-0.05050622018320647,55872.58
"2021-10-13 00:00:00",-0.08979670999365838,56024.3
"2021-10-14 00:00:00",-0.0709197247107173,57684.57
"2021-10-15 00:00:00",-0.1404969532951914,59887.82
"2021-10-16 00:00:00",-0.09939579387512808,61247.63
"2021-10-17 00:00:00",-0.1207295652437464,60374.2
"2021-10-18 00:00:00",-0.12709859453347017,61294.33
"2021-10-19 00:00:00",-0.14906181194138987,62939.41
"2021-10-20 00:00:00",-0.09866831380247068,65262.18
"2021-10-21 00:00:00",0.08847631074665262,64360.95
"2021-10-22 00:00:00",0.09851047199544295,61874.2
"2021-10-23 00:00:00",0.07371563219329476,60719.27
"2021-10-24 00:00:00",0.1004836537778254,60505.3
"2021-10-25 00:00:00",0.07647417595293078,62184.16
"2021-10-26 00:00:00",0.018430599654738946,61579.36
"2021-10-27 00:00:00",0.19401585533920618,59800.59
"2021-10-28 00:00:00",0.3159657550179322,60198.76
"2021-10-29 00:00:00",0.3901336768753971,61618.71
"2021-10-30 00:00:00",0.3555687128744578,61572.95
"2021-10-31 00:00:00",0.22706104282493678,61221.32
"2021-11-01 00:00:00",0.2416006692146018,61018.6
"2021-11-02 00:00:00",0.26809859766708455,62480.53
"2021-11-03 00:00:00",0.2046900152393932,62305.71
"2021-11-04 00:00:00",0.1607025482388061,61924.35
"2021-11-05 00:00:00",0.012781271346646134,61705.57
"2021-11-06 00:00:00",0.0708757464280816,60862.51
"2021-11-07 00:00:00",0.15208678164578818,62358.07
"2021-11-08 00:00:00",0.030228496901885657,65529.12
"2021-11-09 00:00:00",0.16876090691231685,67413.34
"2021-11-10 00:00:00",0.16824187338334998,66087.45
"2021-11-11 00:00:00",0.1913469245484935,64858.02
"2021-11-12 00:00:00",0.08412028895411176,63890.51
"2021-11-13 00:00:00",0.1306344321575658,64187.16
"2021-11-14 00:00:00",0.023567114978357846,64562.7
"2021-11-15 00:00:00",0.0922003132658399,64889
"2021-11-16 00:00:00",0.01218601558300327,61180.12
"2021-11-17 00:00:00",0.02929375133170049,59701.57
"2021-11-18 00:00:00",-0.08814755987179598,58749.99
"2021-11-19 00:00:00",0.04992514991111374,57029.48
"2021-11-20 00:00:00",0.037660009749132604,58676.27
"2021-11-21 00:00:00",0.006694425159262442,59317.13
"2021-11-22 00:00:00",-0.09281956811904991,57532.5
"2021-11-23 00:00:00",-0.028047670385327964,56679.68
"2021-11-24 00:00:00",0.003765397476836228,56820.11
"2021-11-25 00:00:00",0.03131294903147045,58246.84
"2021-11-26 00:00:00",-0.11522392655400417,56388.75
"2021-11-27 00:00:00",-0.08902216985119525,54492.8
"2021-11-28 00:00:00",0.021633006560841685,55455.66
"2021-11-29 00:00:00",0.02171647992776688,57825.47
"2021-11-30 00:00:00",0.047672807384889625,57578.83
